DFT_energy_eV_atom,ML_energy_eV_atom
0.0005495483475215224,0.00047551341981488804
-0.0003632833553695036,-0.0007155629984367806
0.000123847580596248,-0.0004200170017440996
0.0005131539812168739,0.0001750129687536628
0.002152204354871401,0.0018980582248389055
0.001142776544810431,0.0007306189734208601
0.0004553644965596959,4.5138809099398713e-05
-1.454103457376732e-05,-8.020423453558578e-05
-0.0007814470992570932,-0.0007869164455769351
0.0004369011727760608,0.0001880387642927417
-0.00036638943558386927,-0.0006378618020050908
0.001515400175492232,0.001052011870115166
-0.0002180445059707381,-0.0007584946249039604
0.0012050752880270466,0.0008510354751081195
0.00020817520197624617,0.0002816965602789878
0.0009296632064490495,0.0009834775773072124
0.001165747733381295,0.0012513833010530107
-0.000560565573778149,-0.0002769216596050228
0.0008859067000344112,0.0011217138324752796
-0.0008437078128906705,-0.0007220921784494294
6.691465728181356e-05,9.454844283141028e-05
-0.0009762131272736951,-0.0007742023387038444
-0.0005788723989610389,-0.0001572076204752193
-0.002167426868624034,-0.0019091259480035205
0.0002639487211411051,0.0002971018895436828
0.0009651935116608001,0.0009602637488228538
2.7684068072630907e-05,-5.1114841852495374e-05
0.00021055321164453744,-9.299975261001237e-05
-0.0006989542553412775,-0.0010802341008115945
-0.0012709065334490788,-0.0013709884655668247
-0.001482351216537836,-0.0016110120087660107
0.0005336416330123939,0.00015461596856880533
-0.0018411631439505527,-0.0019305138390848242
-0.001270730522236363,-0.00125977608405492
-0.0009273562115765799,-0.0010539731665915042
0.00042855305130728993,0.00033021532263433073
-0.0009837294431065402,-0.0011590773804073251
0.0001267081609626075,-0.00013479860010079392
-0.0010221176739833027,-0.001266514607237923
-0.0008264512809148528,-0.0012913799205023224
0.0012033467012884103,0.0007965923018105059
0.00023004273654692042,0.00014647019426661245
0.0023488240092603974,0.0021283728982837147
0.0008538347628928022,0.000629029398368175
0.0010094959050377383,0.00085382206492568
0.0014779101194335453,0.0012051184665438086
0.0003917582794201735,0.0001577049429215549
0.0010987980333254654,0.0009177531346438172
0.0008501523322479443,0.0007384367767713229
-0.0007352645318405848,-0.0009571752234762698
0.0005955430236213033,0.00014288577446563977
-1.4340533141421474e-05,-0.00042199413141474906
-0.001151844042084349,-0.0014576518745457179
-0.00016747460034594042,-0.0002762703698522273
-0.001439312294252204,-0.001477697643480269
-0.001099947747263741,-0.0010733839279737367
