block,layer,z_minus_GDS_min_A,z_minus_GDS_max_A,waters,translation_20_300cm-1_cross_to_self,translation_20_300cm-1_self_weighted_participation
36,8,14.0,16.0,10,0.3202128138401191,0.7572317571676074
36,9,16.0,18.0,6,-0.026627889119843633,0.8044977145038251
36,10,18.0,20.0,12,-0.025112106203410794,0.7834902638930098
36,11,20.0,22.0,10,0.11513650898404695,0.7813176324506942
36,12,22.0,24.0,10,0.3514562320828331,0.7987443369214572
37,1,0.0,2.0,10,0.12380309199849515,0.7560450027797125
37,2,2.0,4.0,12,0.16357157119240298,0.7706917918459586
37,3,4.0,6.0,10,-0.06356697317602047,0.7840121264622485
37,4,6.0,8.0,8,0.10946149341892072,0.7967702940252179
37,5,8.0,10.0,10,0.1197082914194285,0.7589594991988708
37,6,10.0,12.0,10,0.1514952176685113,0.7487164190382063
37,7,12.0,14.0,10,-0.0619702833621646,0.7494565656356204
37,8,14.0,16.0,10,0.17182316036480447,0.745428518586009
37,9,16.0,18.0,6,0.16035751024006428,0.793842229153683
37,10,18.0,20.0,12,0.3903518154541154,0.7603235122797051
37,11,20.0,22.0,10,0.2039711234211594,0.7445980674675661
37,12,22.0,24.0,10,-0.003433020490868786,0.780384310582969
38,1,0.0,2.0,10,-0.07964041982567299,0.7505287468643771
38,2,2.0,4.0,12,0.3228351059664776,0.7320893820488772
38,3,4.0,6.0,10,0.11486734954518255,0.7246737553933711
38,4,6.0,8.0,8,-0.005990435421915653,0.7719483359112032
38,5,8.0,10.0,10,0.2858675848837362,0.7388375607866623
38,6,10.0,12.0,10,0.36979943923837144,0.7830756323618593
38,7,12.0,14.0,10,0.25260413127663955,0.7633200827582431
38,8,14.0,16.0,10,0.21731862941187174,0.7643311944966689
38,9,16.0,18.0,6,0.06942081141919353,0.7794093279088735
38,10,18.0,20.0,12,0.17178093322534252,0.7584924686401793
38,11,20.0,22.0,10,0.28288248007690153,0.7308957903157534
38,12,22.0,24.0,10,0.07123900914031359,0.7662537707107145
39,1,0.0,2.0,10,0.06303809104582801,0.7693165475955717
39,2,2.0,4.0,12,0.10958787372358225,0.7436386749863072
39,3,4.0,6.0,10,0.03831770978287393,0.7311573158266764
39,4,6.0,8.0,8,0.00339464134350201,0.811025927579359
39,5,8.0,10.0,10,0.11329388943825172,0.7269219096249688
39,6,10.0,12.0,10,0.048305073495224136,0.783910404629089
39,7,12.0,14.0,10,0.2901746454635918,0.766421725536631
39,8,14.0,16.0,10,0.4407014349027123,0.7693160186196312
39,9,16.0,18.0,6,-0.1081929659468541,0.7905941485822412
39,10,18.0,20.0,12,0.2614969652408513,0.7657265189853417
39,11,20.0,22.0,10,0.15496545808666448,0.7658561204788359
39,12,22.0,24.0,10,-0.10141499866531407,0.7525675360133144
40,1,0.0,2.0,10,0.011596448599065145,0.7338037982213006
40,2,2.0,4.0,12,0.06855067704405271,0.7492779552049286
40,3,4.0,6.0,10,0.26755897959150454,0.7631592137821709
40,4,6.0,8.0,8,0.14311173002439095,0.7865037152411885
40,5,8.0,10.0,10,0.15688142559216456,0.7059461533032115
40,6,10.0,12.0,10,0.25233030916695365,0.7648643759871927
40,7,12.0,14.0,10,0.1744976316242587,0.7814417218057171
40,8,14.0,16.0,10,0.07622468102285178,0.7406486161413709
40,9,16.0,18.0,6,-0.09196486786502134,0.7996261888925867
40,10,18.0,20.0,12,0.025346137280012927,0.7337904620796701
40,11,20.0,22.0,10,-0.018680081595480007,0.7268249659182067
40,12,22.0,24.0,10,-0.13445156173516132,0.7649459831864155
41,1,0.0,2.0,10,-0.0006487703968594369,0.7317541166582302
41,2,2.0,4.0,12,0.4689543741049812,0.7844305956939946
41,3,4.0,6.0,10,0.07251371829939018,0.7433375087632257
41,4,6.0,8.0,8,0.021609373633643146,0.7612721395324262
41,5,8.0,10.0,10,0.4235748774720972,0.7401369904494964
41,6,10.0,12.0,10,0.6043883539816265,0.7484667362907773
41,7,12.0,14.0,10,0.4382784088701726,0.7706011325717319
41,8,14.0,16.0,10,0.15576656877036196,0.7748060403680408
41,9,16.0,18.0,6,0.1957529117616807,0.7914169259872637
41,10,18.0,20.0,12,0.64115678669798,0.7607660130636764
41,11,20.0,22.0,10,0.3537736496291411,0.7657506392965835
41,12,22.0,24.0,10,0.4097661452703604,0.7556864924555473
42,1,0.0,2.0,10,0.07787867963489509,0.7640820030741357
42,2,2.0,4.0,12,0.19739376731112088,0.7626461982889094
42,3,4.0,6.0,10,-0.08673809266795737,0.7317994373073035
42,4,6.0,8.0,8,-0.04873412577786396,0.780370956229728
42,5,8.0,10.0,10,-0.25709523722111655,0.7344486802097698
42,6,10.0,12.0,10,-0.0013462647800553892,0.7557213889212071
42,7,12.0,14.0,10,0.10912820053502804,0.8092503579360744
42,8,14.0,16.0,10,0.11709948535635116,0.7934037680185648
42,9,16.0,18.0,6,-0.2499742059711814,0.762946939569468
42,10,18.0,20.0,12,-0.041248120725883845,0.774102356332489
42,11,20.0,22.0,10,0.02294103420179585,0.7561892027303296
42,12,22.0,24.0,10,0.23783971132515405,0.7876394027438371
43,1,0.0,2.0,10,0.16301809072736229,0.7805487297614151
43,2,2.0,4.0,12,0.26354811190648214,0.7225935878215185
43,3,4.0,6.0,10,0.08308799214930468,0.7653392484259068
43,4,6.0,8.0,8,0.13351602368400378,0.7627447826692987
43,5,8.0,10.0,10,0.13532857774474055,0.752496280398183
43,6,10.0,12.0,10,0.17230273687319517,0.7680085445084546
43,7,12.0,14.0,10,0.16854299402107023,0.7668802656594844
43,8,14.0,16.0,10,0.22512041430658225,0.7745620031542485
43,9,16.0,18.0,6,-0.03248970347618337,0.7973494248637678
43,10,18.0,20.0,12,0.10305879190891609,0.7494070373422367
43,11,20.0,22.0,10,0.1173043945603639,0.7577520923991998
43,12,22.0,24.0,10,0.10502697546119542,0.7871452058642799
44,1,0.0,2.0,10,0.14853438405216257,0.7361507265991316
44,2,2.0,4.0,12,0.10851314645163869,0.7840197246023877
44,3,4.0,6.0,10,0.0929478798182741,0.7687572052549965
44,4,6.0,8.0,8,0.08752277811243127,0.7326141864975925
44,5,8.0,10.0,10,0.2899206089563983,0.7574321735797046
44,6,10.0,12.0,10,0.47196017240046273,0.7789864502563439
44,7,12.0,14.0,10,0.40990750891097305,0.7501193259006523
44,8,14.0,16.0,10,0.28371122661449066,0.7925347536774702
44,9,16.0,18.0,6,0.201836518834854,0.7891382985840394
44,10,18.0,20.0,12,0.11835278828853324,0.7473591334540289
44,11,20.0,22.0,10,0.19349083806501385,0.7729075252066744
44,12,22.0,24.0,10,0.34519821574853216,0.8146031636881356
45,1,0.0,2.0,10,-0.17031451036637676,0.7494091116867088
45,2,2.0,4.0,12,0.08203605720900131,0.7335827451542921
45,3,4.0,6.0,10,-0.04099414271148484,0.7516556964247187
45,4,6.0,8.0,8,-0.19351788428445513,0.7786425345923302
45,5,8.0,10.0,10,0.24557596855657168,0.7521910971140401
45,6,10.0,12.0,10,0.0738221165047058,0.7640277531217604
45,7,12.0,14.0,10,-0.06606928900607245,0.7796395080150682
45,8,14.0,16.0,10,0.16322665504162642,0.7539932340860538
45,9,16.0,18.0,6,-0.03284832984189495,0.8191925911748337
45,10,18.0,20.0,12,0.30187836285305897,0.7547158318692524
45,11,20.0,22.0,10,0.06307795072979643,0.7578088169365844
45,12,22.0,24.0,10,0.07499381769323549,0.7760696177054337
46,1,0.0,2.0,10,0.023790166001631297,0.6890296378947214
46,2,2.0,4.0,12,-0.06351095306598918,0.7217480911057137
46,3,4.0,6.0,10,-0.13156950943192192,0.7516762509918832
46,4,6.0,8.0,8,-0.01344995501178078,0.7486898963458549
46,5,8.0,10.0,10,0.3709300892450518,0.7699404295750544
46,6,10.0,12.0,10,0.3068975100588698,0.7621222839286779
46,7,12.0,14.0,10,0.27251932452807415,0.7476456277720062
46,8,14.0,16.0,10,0.27021970526554395,0.7371796249246333
46,9,16.0,18.0,6,0.2594376521708215,0.7910455489908245
46,10,18.0,20.0,12,0.5620859594602421,0.7280637099570242
46,11,20.0,22.0,10,0.34035088366206484,0.7605451780318879
46,12,22.0,24.0,10,0.18761795536014877,0.7630271288299892
47,1,0.0,2.0,10,-0.1302747878161005,0.7419062031192973
47,2,2.0,4.0,12,0.19936521551205327,0.779022149457463
47,3,4.0,6.0,10,0.02987103932855821,0.7514516935690325
47,4,6.0,8.0,8,0.12032232906776551,0.7571997857480768
47,5,8.0,10.0,10,0.25381571812751635,0.7572279002351113
47,6,10.0,12.0,10,0.21630280431348567,0.7663562470486088
47,7,12.0,14.0,10,0.2132157512866655,0.7457191465163902
47,8,14.0,16.0,10,0.554248885638566,0.7230192096336079
47,9,16.0,18.0,6,0.16922514811072492,0.7976200817796377
47,10,18.0,20.0,12,0.21366508055300817,0.7668048057676614
47,11,20.0,22.0,10,0.26239134456067653,0.7670769639770777
47,12,22.0,24.0,10,0.10693796179062616,0.7612500483158497
48,1,0.0,2.0,10,0.033957062682214156,0.7905061607569189
48,2,2.0,4.0,12,-0.07774938100377626,0.7611449273040729
48,3,4.0,6.0,10,0.06691059577099906,0.7531584063413048
48,4,6.0,8.0,8,0.10652172448194872,0.7566762500019663
48,5,8.0,10.0,10,0.13000983290899953,0.7560005870465754
48,6,10.0,12.0,10,0.1081810076739934,0.7823690374769412
48,7,12.0,14.0,10,0.2605156137423627,0.7837164635813341
48,8,14.0,16.0,10,0.07905145255645053,0.7733933208313233
48,9,16.0,18.0,6,0.07525239036265131,0.7792330100118289
48,10,18.0,20.0,12,0.11651688560248376,0.7409464852855508
48,11,20.0,22.0,10,-0.06099456505081113,0.772048055169278
48,12,22.0,24.0,10,0.19980805453602055,0.7770788299659073
49,1,0.0,2.0,10,0.12094788415422152,0.7175609737909849
49,2,2.0,4.0,12,-0.01759689472043916,0.7378095651775023
49,3,4.0,6.0,10,0.1537050267619218,0.7583466311969003
49,4,6.0,8.0,8,-0.03693300145864036,0.7713750288677684
49,5,8.0,10.0,10,0.27812811873627663,0.7679684942382474
49,6,10.0,12.0,10,0.2670383819849634,0.757426853389707
49,7,12.0,14.0,10,0.3986981201428729,0.7720198453849528
49,8,14.0,16.0,10,0.16118224124459887,0.7837215512795623
49,9,16.0,18.0,6,0.09735043476527085,0.772668998338341
49,10,18.0,20.0,12,-0.059531774484476,0.7675892543356491
49,11,20.0,22.0,10,0.2525998829120361,0.7723628580054502
49,12,22.0,24.0,10,0.010346523660527237,0.748165994127233
50,1,0.0,2.0,10,0.07406650483631247,0.7380318439247497
50,2,2.0,4.0,12,0.22983164040175943,0.784557829252024
50,3,4.0,6.0,10,-0.02118951783778688,0.7699459683566635
50,4,6.0,8.0,8,-0.22311457946487032,0.7886398302322845
50,5,8.0,10.0,10,0.0346069310089061,0.7854817932381277
50,6,10.0,12.0,10,0.08654329084927066,0.7576432404766151
50,7,12.0,14.0,10,0.39924693824936425,0.7752054566860279
50,8,14.0,16.0,10,0.2536420773103773,0.7503975118500958
50,9,16.0,18.0,6,0.051152842414888273,0.7833398774219994
50,10,18.0,20.0,12,-0.0015887043655170162,0.7534452738815615
50,11,20.0,22.0,10,0.07043083078400633,0.7341525201870776
50,12,22.0,24.0,10,0.03774813875942901,0.7520242021110786
