block,layer,z_minus_GDS_min_A,z_minus_GDS_max_A,waters,translation_20_300cm-1_cross_to_self,translation_20_300cm-1_self_weighted_participation
9,13,24.0,26.0,9,-0.06881484439148386,0.7592864465160936
9,14,26.0,28.0,11,0.04660694335557364,0.7717534147718704
9,15,28.0,30.0,12,-0.09059473165345586,0.7635968336559029
9,16,30.0,32.0,9,-0.0005828963524345366,0.7787424511439526
9,17,32.0,34.0,11,-0.0070702084513247394,0.7601625235785189
9,18,34.0,36.0,9,0.03602318231562444,0.7741048411252498
9,19,36.0,38.0,10,-0.2326941240650635,0.7851319103152111
9,20,38.0,40.0,14,-0.31261925414387576,0.676399479825654
9,21,40.0,42.0,2,0.06386254466472,0.8532032108918974
10,1,0.0,2.0,2,0.05803270582186056,0.7835220963066507
10,2,2.0,4.0,2,-0.10923010683025072,0.8538944799056121
10,3,4.0,6.0,12,-0.030700413490281374,0.7027551858906298
10,4,6.0,8.0,13,-0.12584234595742183,0.7289287179867682
10,5,8.0,10.0,6,-0.13099574025293162,0.807038383118608
10,6,10.0,12.0,13,-0.08907332716575583,0.7540170065081002
10,7,12.0,14.0,10,0.040367175624498805,0.7684234247124656
10,8,14.0,16.0,12,-0.18162667535402893,0.7325477643804443
10,9,16.0,18.0,11,0.13169245387551407,0.7618961254426334
10,10,18.0,20.0,11,0.11243739784612326,0.7296136472418171
10,11,20.0,22.0,8,0.014599363120021407,0.7542617666310595
10,12,22.0,24.0,13,-0.046466722719533705,0.7134508800073126
10,13,24.0,26.0,9,0.023660943041013054,0.7518859824180435
10,14,26.0,28.0,11,-0.08887243197362873,0.7611378886072064
10,15,28.0,30.0,12,0.04937929408691669,0.7388555742173698
10,16,30.0,32.0,9,-0.031149331241112053,0.762130852988693
10,17,32.0,34.0,11,0.06260473593788304,0.7432307503612653
10,18,34.0,36.0,9,-0.2607748642110954,0.7139279678863877
10,19,36.0,38.0,10,-0.16994998324148772,0.7387338121541537
10,20,38.0,40.0,14,-0.2987638261240084,0.6738685780276729
10,21,40.0,42.0,2,-0.06550660756595217,0.8152439348498103
11,1,0.0,2.0,2,-0.07041285378305237,0.790209504107208
