system,group,O_serial_1based,time_ps,relative_depth,dx_A,dy_A
Oil,1,457,331.0,0.24135256812033257,0.5495330095291182,1.927386993377688
Oil,1,457,331.1,0.23244295214303984,0.7621501684188887,1.8874378146820092
Oil,1,457,331.20000000000005,0.2371588668312584,0.7564166784286543,1.555213684051516
Oil,1,457,331.3,0.25286716593603104,0.6538771390914961,1.6252176704101586
Oil,1,457,331.40000000000003,0.261332853240734,0.5056520700454756,2.0189353170089746
Oil,1,457,331.5,0.26119630724446924,0.5290426015853926,1.8709281625442529
Oil,1,457,331.6,0.2558125876567229,0.3046466112136885,1.2835466804199243
Oil,1,457,331.70000000000005,0.2473196404918803,0.3194149732589766,1.0309272350959802
Oil,1,457,331.8,0.24491715459795027,0.3652495145797774,1.1184343638114953
Oil,1,457,331.90000000000003,0.24420309427963355,0.5140043497085616,1.506426447837832
Oil,1,457,332.0,0.2467427429087455,0.7991131544113204,1.7587736787490869
Oil,1,457,332.1,0.24415182271765157,0.8887721300125166,1.9916285218887353
Oil,1,457,332.20000000000005,0.25045884158035164,0.6683188676834151,1.9339678229980493
Oil,1,457,332.3,0.25049555810388807,0.2426778078079268,1.6025211753540063
Oil,1,457,332.40000000000003,0.24653683434226134,0.4843288660049483,1.055702501743319
Oil,1,457,332.5,0.2546480201173664,0.4228972196579024,1.018938893287661
Oil,1,457,332.6,0.2548141695816561,0.44391834735870805,1.4841402711563134
Oil,1,457,332.70000000000005,0.23971927900391557,0.2168890237808272,1.9948573054962182
Oil,1,457,332.8,0.24651722204469487,0.499530673027043,1.9869840087585473
Oil,1,457,332.90000000000003,0.2777759762073686,0.6224786043167159,1.5309269370727563
Oil,1,457,333.0,0.2885677560121263,0.6884092092514082,1.2927156629257226
Oil,1,457,333.1,0.26157243575209643,0.1577011346817061,1.3278992118530297
Oil,1,457,333.20000000000005,0.23779834285652354,-0.3074337244033769,1.4489901008300805
Oil,1,457,333.3,0.2391010187974016,-0.42210221290587935,1.525042170494082
Oil,1,457,333.40000000000003,0.2333798607900994,0.16874039173126665,1.509292715995791
Oil,1,457,333.5,0.24128990744634657,0.41848123073578325,1.2171357812576318
Oil,1,457,333.6,0.24672271945190088,0.621814608573918,1.131222659557345
Oil,1,457,333.70000000000005,0.2600981830444576,0.4375046491622969,1.0564947666816735
Oil,1,457,333.8,0.2693162507121984,0.4846509695053145,1.3445140065841699
Oil,1,457,333.90000000000003,0.2641173883358962,0.42684447765350786,1.3555893840484643
Oil,1,457,334.0,0.25392697009132165,0.2589443922042891,1.2547759952240014
Oil,1,457,334.1,0.2550977461357777,0.05996263027191606,1.274649137466433
Oil,1,457,334.20000000000005,0.25030149092461385,0.0658589601516768,1.5033655109100366
Oil,1,457,334.3,0.25481441627722295,0.08847701549530473,1.5717997493438745
Oil,1,457,334.40000000000003,0.2663512989257957,0.2645775079727217,1.3224828185730004
Oil,1,457,334.5,0.2612058050237939,0.39842832088470903,1.3798812570266747
Oil,1,457,334.6,0.2521810644486267,0.27585637569427934,1.6439465226821923
Oil,1,457,334.70000000000005,0.24801511641082585,0.21690142154694048,1.3777315559082055
Oil,1,457,334.8,0.24858773793746816,0.27195060253143755,1.0721078457527184
Oil,1,457,334.90000000000003,0.2496737329387752,0.08274376392364946,1.4449684562377954
Oil,1,457,335.0,0.2542267052050735,-0.21995735168456587,2.136493677108767
Oil,1,457,335.1,0.2626957640158571,0.15080654621124712,1.7183644714050317
Oil,1,457,335.20000000000005,0.25918705408413634,0.5572861433029219,1.4475601854019189
Oil,1,457,335.3,0.24950544544623934,0.08951771259308305,1.8016778173141503
Oil,1,457,335.40000000000003,0.2376357293620258,-0.45708894729613814,1.9240270795516992
Oil,1,457,335.5,0.2372572572465133,-0.7520904541015581,1.5881552638702416
Oil,1,457,335.6,0.25158114194591696,-0.38771128654479536,1.7397454919509912
Oil,1,457,335.70000000000005,0.26479921376680804,-0.0743843317031816,2.1129705848388696
Oil,1,457,335.8,0.2662593225952795,0.6501120328903243,1.8892842473678613
Oil,1,457,335.90000000000003,0.26311617437773815,0.17441594600677934,1.7528639974288964
Oil,1,457,336.0,0.25552140465595596,-0.4968830347061113,1.8221381845169091
Oil,1,457,336.1,0.23438193818274147,-0.25234305858611616,2.182177180259707
