layer,depth_min_A,depth_max_A,n_waters,plotted_wavenumber_cm-1,calculated_wavenumber_cm-1,normalized_VDOS
1,0.0,4.0,26,1285.1705022816984,1285.1705022816984,0.047279262624611976
1,0.0,4.0,26,1285.6794806984435,1285.6794806984435,0.047183195445227394
1,0.0,4.0,26,1286.1884591151888,1286.1884591151888,0.047052578105914844
1,0.0,4.0,26,1286.6974375319342,1286.6974375319342,0.04689987363732427
1,0.0,4.0,26,1287.2064159486793,1287.2064159486793,0.04673630890814863
1,0.0,4.0,26,1287.7153943654246,1287.7153943654246,0.046570946555431064
1,0.0,4.0,26,1288.2243727821697,1288.2243727821697,0.04641086854678671
1,0.0,4.0,26,1288.733351198915,1288.733351198915,0.046262168211160005
1,0.0,4.0,26,1289.24232961566,1289.24232961566,0.04613114521730981
1,0.0,4.0,26,1289.7513080324054,1289.7513080324054,0.04602502280537458
1,0.0,4.0,26,1290.2602864491507,1290.2602864491507,0.04595169561202445
1,0.0,4.0,26,1290.7692648658958,1290.7692648658958,0.04591840638558482
1,0.0,4.0,26,1291.2782432826411,1291.2782432826411,0.04592969724209718
1,0.0,4.0,26,1291.7872216993862,1291.7872216993862,0.04598531608714682
1,0.0,4.0,26,1292.2962001161316,1292.2962001161316,0.04607885200945163
1,0.0,4.0,26,1292.8051785328769,1292.8051785328769,0.046197687280511
1,0.0,4.0,26,1293.314156949622,1293.314156949622,0.04632445667429686
1,0.0,4.0,26,1293.8231353663673,1293.8231353663673,0.046439742918083955
1,0.0,4.0,26,1294.3321137831124,1294.3321137831124,0.046525373589982835
1,0.0,4.0,26,1294.8410921998577,1294.8410921998577,0.04656753661909502
1,0.0,4.0,26,1295.3500706166028,1295.3500706166028,0.04655902785554194
1,0.0,4.0,26,1295.8590490333481,1295.8590490333481,0.04650022390108973
1,0.0,4.0,26,1296.3680274500935,1296.3680274500935,0.04639871985737737
1,0.0,4.0,26,1296.8770058668385,1296.8770058668385,0.04626786581057606
1,0.0,4.0,26,1297.3859842835839,1297.3859842835839,0.04612460292020618
1,0.0,4.0,26,1297.894962700329,1297.894962700329,0.04598702948643334
1,0.0,4.0,26,1298.4039411170743,1298.4039411170743,0.04587206152683411
1,0.0,4.0,26,1298.9129195338196,1298.9129195338196,0.045793452772620535
1,0.0,4.0,26,1299.4218979505647,1299.4218979505647,0.04576035149766052
1,0.0,4.0,26,1299.93087636731,1299.93087636731,0.045776507756515226
1,0.0,4.0,26,1300.4398547840551,1300.4398547840551,0.045840186684985136
1,0.0,4.0,26,1300.9488332008004,1300.9488332008004,0.04594476708567169
1,0.0,4.0,26,1301.4578116175455,1301.4578116175455,0.0460799031267696
1,0.0,4.0,26,1301.9667900342909,1301.9667900342909,0.04623302329339182
1,0.0,4.0,26,1302.4757684510362,1302.4757684510362,0.04639087729673164
1,0.0,4.0,26,1302.9847468677813,1302.9847468677813,0.04654085652930109
1,0.0,4.0,26,1303.4937252845266,1303.4937252845266,0.04667191513665508
1,0.0,4.0,26,1304.0027037012717,1304.0027037012717,0.046775074218633306
1,0.0,4.0,26,1304.511682118017,1304.511682118017,0.046843638110103884
1,0.0,4.0,26,1305.0206605347623,1305.0206605347623,0.046873324052668516
1,0.0,4.0,26,1305.5296389515074,1305.5296389515074,0.04686246980053493
1,0.0,4.0,26,1306.0386173682527,1306.0386173682527,0.046812352483783924
1,0.0,4.0,26,1306.5475957849978,1306.5475957849978,0.04672748753866012
1,0.0,4.0,26,1307.0565742017432,1307.0565742017432,0.04661566059426983
1,0.0,4.0,26,1307.5655526184883,1307.5655526184883,0.04648744354870293
1,0.0,4.0,26,1308.0745310352336,1308.0745310352336,0.04635507674313992
1,0.0,4.0,26,1308.583509451979,1308.583509451979,0.046230821200531486
1,0.0,4.0,26,1309.092487868724,1309.092487868724,0.046125112519736236
1,0.0,4.0,26,1309.6014662854693,1309.6014662854693,0.04604498469434054
1,0.0,4.0,26,1310.1104447022144,1310.1104447022144,0.04599321074702015
1,0.0,4.0,26,1310.6194231189597,1310.6194231189597,0.04596841939248973
1,0.0,4.0,26,1311.128401535705,1311.128401535705,0.04596615022644965
1,0.0,4.0,26,1311.6373799524501,1311.6373799524501,0.045980507694205405
1,0.0,4.0,26,1312.1463583691955,1312.1463583691955,0.04600587801960794
1,0.0,4.0,26,1312.6553367859406,1312.6553367859406,0.04603816075632115
1,0.0,4.0,26,1313.1643152026859,1313.1643152026859,0.0460751499058932
1,0.0,4.0,26,1313.673293619431,1313.673293619431,0.04611601849083724
1,0.0,4.0,26,1314.1822720361763,1314.1822720361763,0.046160202148784475
1,0.0,4.0,26,1314.6912504529216,1314.6912504529216,0.04620621587316325
1,0.0,4.0,26,1315.2002288696667,1315.2002288696667,0.046250980647393
1,0.0,4.0,26,1315.709207286412,1315.709207286412,0.04629005895762854
1,0.0,4.0,26,1316.2181857031571,1316.2181857031571,0.04631885544408182
1,0.0,4.0,26,1316.7271641199025,1316.7271641199025,0.04633444934764655
1,0.0,4.0,26,1317.2361425366478,1317.2361425366478,0.046337429273598595
1,0.0,4.0,26,1317.7451209533929,1317.7451209533929,0.046333011177706385
1,0.0,4.0,26,1318.2540993701382,1318.2540993701382,0.04633088204888996
1,0.0,4.0,26,1318.7630777868833,1318.7630777868833,0.04634358302408671
1,0.0,4.0,26,1319.2720562036286,1319.2720562036286,0.04638371114190794
1,0.0,4.0,26,1319.7810346203737,1319.7810346203737,0.0464606272485552
1,0.0,4.0,26,1320.290013037119,1320.290013037119,0.046577572274386324
1,0.0,4.0,26,1320.7989914538643,1320.7989914538643,0.04673003962377799
1,0.0,4.0,26,1321.3079698706094,1321.3079698706094,0.04690593831983441
1,0.0,4.0,26,1321.8169482873548,1321.8169482873548,0.04708760276930584
1,0.0,4.0,26,1322.3259267040999,1322.3259267040999,0.04725520492308391
1,0.0,4.0,26,1322.8349051208452,1322.8349051208452,0.04739075176812575
1,0.0,4.0,26,1323.3438835375905,1323.3438835375905,0.047481711039616264
1,0.0,4.0,26,1323.8528619543356,1323.8528619543356,0.04752343174689113
1,0.0,4.0,26,1324.361840371081,1324.361840371081,0.04751986387971604
1,0.0,4.0,26,1324.870818787826,1324.870818787826,0.04748252347376228
1,0.0,4.0,26,1325.3797972045713,1325.3797972045713,0.04742806326577485
1,0.0,4.0,26,1325.8887756213164,1325.8887756213164,0.04737508483406677
1,0.0,4.0,26,1326.3977540380617,1326.3977540380617,0.04734090854244185
1,0.0,4.0,26,1326.906732454807,1326.906732454807,0.04733891158601934
1,0.0,4.0,26,1327.4157108715522,1327.4157108715522,0.04737681510323789
1,0.0,4.0,26,1327.9246892882975,1327.9246892882975,0.0474560375118233
1,0.0,4.0,26,1328.4336677050426,1328.4336677050426,0.04757201346377659
1,0.0,4.0,26,1328.942646121788,1328.942646121788,0.0477152518944577
1,0.0,4.0,26,1329.4516245385332,1329.4516245385332,0.04787287413651051
1,0.0,4.0,26,1329.9606029552783,1329.9606029552783,0.04803040062498118
1,0.0,4.0,26,1330.4695813720236,1330.4695813720236,0.048173596326807774
1,0.0,4.0,26,1330.9785597887687,1330.9785597887687,0.04829020645714793
1,0.0,4.0,26,1331.487538205514,1331.487538205514,0.04837140843457528
1,0.0,4.0,26,1331.9965166222592,1331.9965166222592,0.04841279421779021
1,0.0,4.0,26,1332.5054950390045,1332.5054950390045,0.0484147136390196
1,0.0,4.0,26,1333.0144734557498,1333.0144734557498,0.04838188121802418
