layer_index,z_min_A,z_max_A,wavenumber_cm-1_shifted_plus80,VDOS_area_normalized_mean_unsmoothed,VDOS_SEM_50_blocks
10,40,44,2834.591191,2.643107356e-05,7.144140641e-07
10,40,44,2836.627105,2.584717291e-05,7.099615216e-07
10,40,44,2838.663019,2.588408165e-05,6.073791877e-07
10,40,44,2840.698932,2.6716592e-05,6.07866823e-07
10,40,44,2842.734846,2.76222311e-05,6.708533e-07
10,40,44,2844.770760,2.802677465e-05,6.795710056e-07
10,40,44,2846.806673,2.807874346e-05,6.549723569e-07
10,40,44,2848.842587,2.791733735e-05,6.623309144e-07
10,40,44,2850.878501,2.763805381e-05,7.396102287e-07
10,40,44,2852.914414,2.805855453e-05,8.326477647e-07
10,40,44,2854.950328,2.926284957e-05,8.939775365e-07
10,40,44,2856.986242,3.029908582e-05,1.112460503e-06
10,40,44,2859.022155,3.095753465e-05,1.396027548e-06
10,40,44,2861.058069,3.166818459e-05,1.459515808e-06
10,40,44,2863.093983,3.206740004e-05,1.328065205e-06
10,40,44,2865.129896,3.174931652e-05,1.181404527e-06
10,40,44,2867.165810,3.161895932e-05,1.076862976e-06
10,40,44,2869.201724,3.246076951e-05,1.019030005e-06
10,40,44,2871.237637,3.385042009e-05,9.953457441e-07
10,40,44,2873.273551,3.493665216e-05,1.065343107e-06
10,40,44,2875.309465,3.503846826e-05,1.21447722e-06
10,40,44,2877.345378,3.432777487e-05,1.189624829e-06
10,40,44,2879.381292,3.380293231e-05,1.025050454e-06
10,40,44,2881.417206,3.349268656e-05,1.016855979e-06
10,40,44,2883.453119,3.32582143e-05,1.081370283e-06
10,40,44,2885.489033,3.367588113e-05,1.173845264e-06
10,40,44,2887.524947,3.470103837e-05,1.300781162e-06
10,40,44,2889.560860,3.619385209e-05,1.421753895e-06
10,40,44,2891.596774,3.774487732e-05,1.590199818e-06
10,40,44,2893.632688,3.881893398e-05,1.57925781e-06
10,40,44,2895.668601,3.9301761e-05,1.416038951e-06
10,40,44,2897.704515,3.959150746e-05,1.461839046e-06
10,40,44,2899.740429,4.04911267e-05,1.702135908e-06
10,40,44,2901.776342,4.196228055e-05,1.980190229e-06
10,40,44,2903.812256,4.305840538e-05,2.008804023e-06
10,40,44,2905.848170,4.300060456e-05,1.802179778e-06
10,40,44,2907.884083,4.250168676e-05,1.661149979e-06
10,40,44,2909.919997,4.268272072e-05,1.478240674e-06
10,40,44,2911.955911,4.316541498e-05,1.403140682e-06
10,40,44,2913.991824,4.332798283e-05,1.431639854e-06
10,40,44,2916.027738,4.342759824e-05,1.413337366e-06
10,40,44,2918.063652,4.41745033e-05,1.375948314e-06
10,40,44,2920.099565,4.595033784e-05,1.635353544e-06
10,40,44,2922.135479,4.829213939e-05,1.827989422e-06
10,40,44,2924.171393,4.974796356e-05,1.965356303e-06
10,40,44,2926.207306,5.002737037e-05,2.128109929e-06
10,40,44,2928.243220,5.019069075e-05,2.026747303e-06
10,40,44,2930.279134,4.968634707e-05,1.821455545e-06
10,40,44,2932.315047,4.898446711e-05,1.924082275e-06
10,40,44,2934.350961,4.997324721e-05,2.048497994e-06
10,40,44,2936.386875,5.231324315e-05,1.941954433e-06
10,40,44,2938.422788,5.503315338e-05,1.935219206e-06
10,40,44,2940.458702,5.789289096e-05,2.235249744e-06
10,40,44,2942.494616,5.964291529e-05,2.497071909e-06
10,40,44,2944.530529,5.883539332e-05,2.393771915e-06
10,40,44,2946.566443,5.7212311e-05,2.26602897e-06
10,40,44,2948.602357,5.803107874e-05,2.240739091e-06
10,40,44,2950.638270,6.05531509e-05,2.201817509e-06
10,40,44,2952.674184,6.268955418e-05,2.24428377e-06
10,40,44,2954.710098,6.460061291e-05,2.781222509e-06
10,40,44,2956.746011,6.628837408e-05,3.568323734e-06
10,40,44,2958.781925,6.738792885e-05,4.119470686e-06
10,40,44,2960.817839,6.803165374e-05,4.2829206e-06
10,40,44,2962.853752,6.845112155e-05,3.916126695e-06
10,40,44,2964.889666,6.901615576e-05,3.362402788e-06
10,40,44,2966.925580,7.027173471e-05,3.24588594e-06
10,40,44,2968.961493,7.156329918e-05,3.416752584e-06
10,40,44,2970.997407,7.180986804e-05,3.189140708e-06
10,40,44,2973.033321,7.207968516e-05,2.77725807e-06
10,40,44,2975.069234,7.376120715e-05,2.846580517e-06
10,40,44,2977.105148,7.559415039e-05,2.954701609e-06
10,40,44,2979.141062,7.664115014e-05,3.048438501e-06
10,40,44,2981.176975,7.787566303e-05,3.134281317e-06
10,40,44,2983.212889,7.880509869e-05,2.694793874e-06
10,40,44,2985.248803,7.948640283e-05,2.77967626e-06
10,40,44,2987.284716,8.062958832e-05,3.300107064e-06
10,40,44,2989.320630,8.305813001e-05,3.438596751e-06
10,40,44,2991.356544,8.790606022e-05,3.506878558e-06
10,40,44,2993.392457,9.259384985e-05,3.818594853e-06
10,40,44,2995.428371,9.297144098e-05,3.838961046e-06
10,40,44,2997.464285,9.038216048e-05,3.574562327e-06
10,40,44,2999.500198,9.029145328e-05,3.507354143e-06
10,40,44,3001.536112,9.297408208e-05,3.382093759e-06
10,40,44,3003.572026,9.528453328e-05,3.359999988e-06
10,40,44,3005.607939,9.691366879e-05,3.209922437e-06
10,40,44,3007.643853,9.852849783e-05,3.19095572e-06
10,40,44,3009.679767,9.968933642e-05,3.350490487e-06
10,40,44,3011.715680,9.963833774e-05,3.412747125e-06
10,40,44,3013.751594,9.935502902e-05,3.63609527e-06
10,40,44,3015.787508,0.0001009065064,4.233295445e-06
10,40,44,3017.823421,0.000104724353,4.674225116e-06
10,40,44,3019.859335,0.0001094626007,4.751678904e-06
10,40,44,3021.895249,0.0001134160719,4.475581132e-06
10,40,44,3023.931162,0.0001154576716,4.823051624e-06
10,40,44,3025.967076,0.0001166362828,5.271620828e-06
10,40,44,3028.002990,0.00011891019,4.769574665e-06
10,40,44,3030.038903,0.0001222890445,4.560060077e-06
10,40,44,3032.074817,0.0001254750089,4.769162547e-06
10,40,44,3034.110731,0.0001276677808,4.793550639e-06
10,40,44,3036.146644,0.0001292677052,5.093278052e-06
10,40,44,3038.182558,0.000131014566,5.536268505e-06
10,40,44,3040.218472,0.000134315819,5.621972781e-06
10,40,44,3042.254385,0.0001402530867,5.459394246e-06
10,40,44,3044.290299,0.0001458351273,5.245882547e-06
10,40,44,3046.326213,0.0001469048977,5.826894428e-06
10,40,44,3048.362126,0.0001459427752,5.968597917e-06
10,40,44,3050.398040,0.0001467619655,5.930551713e-06
10,40,44,3052.433954,0.0001505166371,6.415975916e-06
10,40,44,3054.469867,0.0001561308959,6.58845584e-06
10,40,44,3056.505781,0.0001577809664,6.661802841e-06
10,40,44,3058.541695,0.0001561288413,6.659988604e-06
10,40,44,3060.577608,0.0001590710132,6.191119309e-06
10,40,44,3062.613522,0.0001669999145,6.206899054e-06
10,40,44,3064.649436,0.0001731017063,6.90942441e-06
10,40,44,3066.685349,0.0001738898019,7.505346434e-06
10,40,44,3068.721263,0.0001746856012,7.382635413e-06
10,40,44,3070.757177,0.000180925117,7.19172105e-06
10,40,44,3072.793090,0.0001872877606,7.949497192e-06
10,40,44,3074.829004,0.0001880467327,8.549693349e-06
10,40,44,3076.864918,0.0001898580545,8.468451406e-06
10,40,44,3078.900831,0.000194960577,7.814324229e-06
10,40,44,3080.936745,0.0001981575426,7.829338012e-06
10,40,44,3082.972659,0.0001994523681,7.842264462e-06
10,40,44,3085.008572,0.0002005939227,7.398694651e-06
10,40,44,3087.044486,0.0002025598015,6.882192074e-06
10,40,44,3089.080400,0.0002054221843,6.957828336e-06
10,40,44,3091.116313,0.0002101433208,7.350780474e-06
10,40,44,3093.152227,0.0002172884096,7.324191888e-06
10,40,44,3095.188141,0.0002256076625,7.345465881e-06
10,40,44,3097.224054,0.0002329380987,7.778449947e-06
10,40,44,3099.259968,0.0002349597373,8.758695899e-06
10,40,44,3101.295882,0.0002336834126,9.41342533e-06
10,40,44,3103.331795,0.0002358311928,8.530880811e-06
10,40,44,3105.367709,0.0002426390793,8.394036312e-06
10,40,44,3107.403623,0.0002511835367,8.687250699e-06
10,40,44,3109.439536,0.0002574046327,8.26675517e-06
10,40,44,3111.475450,0.0002585215391,8.239193699e-06
10,40,44,3113.511364,0.0002543969635,8.07448585e-06
10,40,44,3115.547277,0.0002508491853,7.465514897e-06
10,40,44,3117.583191,0.0002534201673,7.648864969e-06
10,40,44,3119.619105,0.0002622285288,8.012718204e-06
10,40,44,3121.655018,0.0002680781403,8.326910476e-06
10,40,44,3123.690932,0.000269417798,7.827991346e-06
10,40,44,3125.726846,0.0002800456383,8.026972831e-06
10,40,44,3127.762759,0.0002928603823,8.944620038e-06
10,40,44,3129.798673,0.000291967192,9.546005333e-06
10,40,44,3131.834587,0.0002838305017,9.226987673e-06
10,40,44,3133.870500,0.0002803723471,8.759516728e-06
10,40,44,3135.906414,0.0002848362424,9.063649408e-06
10,40,44,3137.942328,0.0002962427303,9.539612812e-06
10,40,44,3139.978241,0.0003058749763,9.441354156e-06
10,40,44,3142.014155,0.0003070618886,9.581551861e-06
10,40,44,3144.050069,0.0003080055208,1.013605707e-05
10,40,44,3146.085982,0.0003110156494,1.003993499e-05
10,40,44,3148.121896,0.0003143192205,1.02048946e-05
10,40,44,3150.157810,0.0003259421838,9.870088784e-06
10,40,44,3152.193723,0.0003417509571,9.24494151e-06
10,40,44,3154.229637,0.0003459653357,9.582729303e-06
10,40,44,3156.265551,0.0003416627436,1.098955253e-05
10,40,44,3158.301464,0.0003460323897,1.03980797e-05
10,40,44,3160.337378,0.0003581829991,1.123539618e-05
10,40,44,3162.373292,0.0003615652517,1.283859198e-05
10,40,44,3164.409205,0.000355092229,1.220506734e-05
10,40,44,3166.445119,0.0003512153003,1.07252964e-05
10,40,44,3168.481033,0.0003528165288,1.07879325e-05
10,40,44,3170.516946,0.000360636654,1.087770044e-05
10,40,44,3172.552860,0.0003756454736,1.119175425e-05
10,40,44,3174.588774,0.0003877484124,1.186494397e-05
10,40,44,3176.624687,0.0003948613107,1.25129097e-05
10,40,44,3178.660601,0.0004040482691,1.224910959e-05
10,40,44,3180.696515,0.0004086616639,1.202869935e-05
10,40,44,3182.732428,0.0004026732996,1.220613847e-05
10,40,44,3184.768342,0.0003980133969,1.176865013e-05
10,40,44,3186.804256,0.0004071234925,1.194671934e-05
10,40,44,3188.840169,0.0004235944958,1.279534688e-05
10,40,44,3190.876083,0.0004276883076,1.339280966e-05
10,40,44,3192.911997,0.000423154396,1.386853911e-05
10,40,44,3194.947910,0.0004262038691,1.342257044e-05
10,40,44,3196.983824,0.0004303471888,1.331729839e-05
10,40,44,3199.019738,0.0004321273246,1.448640269e-05
10,40,44,3201.055651,0.0004327514065,1.536104325e-05
10,40,44,3203.091565,0.0004290855534,1.4305396e-05
10,40,44,3205.127479,0.0004312646889,1.238640072e-05
10,40,44,3207.163392,0.0004422473537,1.260445866e-05
10,40,44,3209.199306,0.0004512480094,1.220814379e-05
10,40,44,3211.235220,0.0004545175608,1.062693525e-05
10,40,44,3213.271133,0.0004539412814,1.033368185e-05
10,40,44,3215.307047,0.0004542364022,1.197083673e-05
10,40,44,3217.342961,0.0004575844218,1.15749484e-05
10,40,44,3219.378874,0.0004625378392,1.128725331e-05
10,40,44,3221.414788,0.0004667347335,1.179734786e-05
10,40,44,3223.450702,0.0004658355382,1.053158261e-05
10,40,44,3225.486615,0.0004614954185,1.026892831e-05
10,40,44,3227.522529,0.0004641850906,1.254169723e-05
10,40,44,3229.558443,0.0004702554105,1.470956114e-05
10,40,44,3231.594356,0.0004741730425,1.530957013e-05
10,40,44,3233.630270,0.0004855178957,1.499295822e-05
10,40,44,3235.666184,0.0004993728089,1.498432896e-05
10,40,44,3237.702097,0.0005061564678,1.630310908e-05
10,40,44,3239.738011,0.0005152836158,1.682379551e-05
10,40,44,3241.773925,0.0005251657403,1.514259202e-05
10,40,44,3243.809838,0.0005210151327,1.459954349e-05
10,40,44,3245.845752,0.0005069539139,1.408751118e-05
10,40,44,3247.881666,0.0004990509015,1.291639991e-05
10,40,44,3249.917579,0.000499354962,1.288223097e-05
10,40,44,3251.953493,0.0004996287602,1.374309515e-05
10,40,44,3253.989407,0.0005077611932,1.508409237e-05
10,40,44,3256.025320,0.0005311039473,1.744450835e-05
10,40,44,3258.061234,0.0005455341238,1.752946787e-05
10,40,44,3260.097148,0.0005368001059,1.529843238e-05
10,40,44,3262.133061,0.0005285450911,1.427770329e-05
10,40,44,3264.168975,0.0005360579011,1.464928751e-05
10,40,44,3266.204889,0.0005457608795,1.50525682e-05
10,40,44,3268.240802,0.0005462810881,1.582074138e-05
10,40,44,3270.276716,0.0005408596935,1.48333567e-05
10,40,44,3272.312630,0.0005359037978,1.449560504e-05
10,40,44,3274.348543,0.0005363499822,1.518172129e-05
10,40,44,3276.384457,0.0005423170761,1.389980357e-05
10,40,44,3278.420371,0.0005494110397,1.270786978e-05
10,40,44,3280.456284,0.0005590420631,1.391506096e-05
10,40,44,3282.492198,0.0005709131501,1.598743529e-05
10,40,44,3284.528112,0.0005735394843,1.699076553e-05
10,40,44,3286.564025,0.0005609441536,1.55720877e-05
10,40,44,3288.599939,0.0005495720754,1.452378552e-05
10,40,44,3290.635853,0.0005550332852,1.59597008e-05
10,40,44,3292.671766,0.0005675088457,1.700013673e-05
10,40,44,3294.707680,0.0005722981092,1.407539152e-05
10,40,44,3296.743594,0.0005713981598,1.093012011e-05
10,40,44,3298.779507,0.0005726319828,1.080274266e-05
10,40,44,3300.815421,0.0005788584425,1.320126981e-05
10,40,44,3302.851335,0.0005857826077,1.381363008e-05
10,40,44,3304.887248,0.0005911651937,1.283853225e-05
10,40,44,3306.923162,0.0005989569141,1.347763741e-05
10,40,44,3308.959076,0.000607769749,1.501210624e-05
10,40,44,3310.994989,0.0006163870357,1.532613707e-05
10,40,44,3313.030903,0.0006231943958,1.506712961e-05
10,40,44,3315.066817,0.0006208434327,1.474489723e-05
10,40,44,3317.102730,0.000611948027,1.468147161e-05
10,40,44,3319.138644,0.0006030244156,1.5338989e-05
10,40,44,3321.174558,0.0005937426354,1.565859772e-05
10,40,44,3323.210472,0.0005888288168,1.719763942e-05
10,40,44,3325.246385,0.0005892687331,1.839977485e-05
10,40,44,3327.282299,0.0005927427701,1.832530202e-05
10,40,44,3329.318213,0.0005993405116,1.74961942e-05
10,40,44,3331.354126,0.0006032600679,1.656759381e-05
10,40,44,3333.390040,0.000601119878,1.435037868e-05
10,40,44,3335.425954,0.0006030970798,1.21139097e-05
10,40,44,3337.461867,0.0006194133862,1.387779192e-05
10,40,44,3339.497781,0.00063252385,1.596420786e-05
10,40,44,3341.533695,0.0006271240257,1.536796177e-05
10,40,44,3343.569608,0.0006231687714,1.625531308e-05
10,40,44,3345.605522,0.0006289716227,1.843961333e-05
10,40,44,3347.641436,0.0006265634225,1.689685036e-05
10,40,44,3349.677349,0.0006177834735,1.481082598e-05
10,40,44,3351.713263,0.0006155329621,1.5421843e-05
10,40,44,3353.749177,0.0006178792134,1.642488552e-05
10,40,44,3355.785090,0.0006215975008,1.598724859e-05
10,40,44,3357.821004,0.0006322369025,1.624664656e-05
10,40,44,3359.856918,0.0006509533206,1.496604822e-05
10,40,44,3361.892831,0.0006684912271,1.435685487e-05
10,40,44,3363.928745,0.0006751914662,1.57585275e-05
10,40,44,3365.964659,0.0006689686017,1.807644185e-05
10,40,44,3368.000572,0.0006555113077,1.752246657e-05
10,40,44,3370.036486,0.0006472813021,1.587241379e-05
10,40,44,3372.072400,0.0006478207574,1.567898988e-05
10,40,44,3374.108313,0.0006466130877,1.637975628e-05
10,40,44,3376.144227,0.0006458331233,1.556364995e-05
10,40,44,3378.180141,0.0006516689461,1.44366496e-05
10,40,44,3380.216054,0.0006558124945,1.459047947e-05
10,40,44,3382.251968,0.0006571508205,1.373768735e-05
10,40,44,3384.287882,0.000669912721,1.52203196e-05
10,40,44,3386.323795,0.0006896753941,1.646204603e-05
10,40,44,3388.359709,0.0006919411177,1.760543158e-05
10,40,44,3390.395623,0.0006790708533,1.66471482e-05
10,40,44,3392.431536,0.0006746206019,1.520484209e-05
10,40,44,3394.467450,0.0006780921268,1.618405005e-05
10,40,44,3396.503364,0.0006710183077,1.547899043e-05
10,40,44,3398.539277,0.0006632451574,1.571577332e-05
10,40,44,3400.575191,0.0006773821688,1.720423898e-05
10,40,44,3402.611105,0.0007038723404,1.738731399e-05
10,40,44,3404.647018,0.0007131472649,1.853947799e-05
10,40,44,3406.682932,0.0007015631536,1.959551966e-05
10,40,44,3408.718846,0.0006944916932,1.838223337e-05
10,40,44,3410.754759,0.0007038428481,1.807744405e-05
10,40,44,3412.790673,0.0007171103194,1.803522473e-05
10,40,44,3414.826587,0.0007103665916,1.846344661e-05
10,40,44,3416.862500,0.0006869784948,1.969315293e-05
10,40,44,3418.898414,0.0006745875455,1.961421653e-05
10,40,44,3420.934328,0.0006806832312,1.938395943e-05
10,40,44,3422.970241,0.0006919012417,1.976119944e-05
10,40,44,3425.006155,0.0006895242402,1.730263972e-05
10,40,44,3427.042069,0.0006760315021,1.578069976e-05
10,40,44,3429.077982,0.0006705500073,1.73117143e-05
10,40,44,3431.113896,0.0006739715443,1.716193715e-05
10,40,44,3433.149810,0.0006776055655,1.496696032e-05
10,40,44,3435.185723,0.0006850246078,1.510578298e-05
10,40,44,3437.221637,0.0006903258293,1.694108638e-05
10,40,44,3439.257551,0.0006833245033,1.714276181e-05
10,40,44,3441.293464,0.0006721699695,1.951809578e-05
10,40,44,3443.329378,0.0006697172446,2.094179935e-05
10,40,44,3445.365292,0.0006737329617,1.978586439e-05
10,40,44,3447.401205,0.0006760572031,1.848332199e-05
10,40,44,3449.437119,0.0006797347076,1.661725453e-05
10,40,44,3451.473033,0.0006783129333,1.452276053e-05
10,40,44,3453.508946,0.0006626726691,1.461768953e-05
10,40,44,3455.544860,0.0006451317442,1.522649608e-05
10,40,44,3457.580774,0.0006387785623,1.556453139e-05
10,40,44,3459.616687,0.0006340438917,1.544642503e-05
10,40,44,3461.652601,0.0006252088414,1.505140118e-05
10,40,44,3463.688515,0.0006219477325,1.576790297e-05
10,40,44,3465.724428,0.000624467538,1.512764706e-05
10,40,44,3467.760342,0.0006301748275,1.455183661e-05
10,40,44,3469.796256,0.0006312269067,1.721255819e-05
10,40,44,3471.832169,0.0006170159196,2.101830553e-05
10,40,44,3473.868083,0.0005979262762,2.034087834e-05
10,40,44,3475.903997,0.0005855210649,1.968052867e-05
10,40,44,3477.939910,0.0005741867904,1.988449944e-05
10,40,44,3479.975824,0.0005686137861,1.978186109e-05
10,40,44,3482.011738,0.0005790757601,1.908493882e-05
10,40,44,3484.047651,0.0005892160413,1.807861466e-05
10,40,44,3486.083565,0.000581787225,1.649820533e-05
10,40,44,3488.119479,0.0005658810891,1.54047911e-05
10,40,44,3490.155392,0.0005567981632,1.474958815e-05
10,40,44,3492.191306,0.0005523105092,1.49624531e-05
10,40,44,3494.227220,0.0005420109251,1.596558571e-05
10,40,44,3496.263133,0.000528576661,1.715835818e-05
10,40,44,3498.299047,0.0005143520722,1.714972993e-05
10,40,44,3500.334961,0.0004963406741,1.594677591e-05
10,40,44,3502.370874,0.0004841268716,1.454251884e-05
10,40,44,3504.406788,0.0004827361431,1.279819561e-05
10,40,44,3506.442702,0.0004797967296,1.129318917e-05
10,40,44,3508.478615,0.0004698970383,1.150879092e-05
10,40,44,3510.514529,0.0004645734765,1.436839265e-05
10,40,44,3512.550443,0.0004647092754,1.565943415e-05
10,40,44,3514.586356,0.0004580307496,1.565925512e-05
10,40,44,3516.622270,0.0004452399937,1.44530691e-05
10,40,44,3518.658184,0.000435271768,1.253225289e-05
10,40,44,3520.694097,0.0004310161926,1.199446561e-05
10,40,44,3522.730011,0.0004307484489,1.282173707e-05
10,40,44,3524.765925,0.0004293663969,1.40793342e-05
10,40,44,3526.801838,0.0004261721654,1.527915579e-05
10,40,44,3528.837752,0.0004226443859,1.509786062e-05
10,40,44,3530.873666,0.0004152783447,1.468982931e-05
10,40,44,3532.909579,0.0004059585714,1.440900132e-05
10,40,44,3534.945493,0.0004012654173,1.423549326e-05
10,40,44,3536.981407,0.0003963193173,1.467436546e-05
10,40,44,3539.017320,0.0003820973726,1.391712144e-05
10,40,44,3541.053234,0.0003641894129,1.143244969e-05
10,40,44,3543.089148,0.0003559721875,1.080587153e-05
10,40,44,3545.125061,0.0003582507826,1.26679576e-05
10,40,44,3547.160975,0.0003592458723,1.39160129e-05
10,40,44,3549.196889,0.0003533624312,1.305932279e-05
10,40,44,3551.232802,0.0003409925652,1.170350333e-05
10,40,44,3553.268716,0.0003253940189,1.099261432e-05
10,40,44,3555.304630,0.0003112397761,9.84308264e-06
10,40,44,3557.340543,0.0002975149698,9.641334622e-06
10,40,44,3559.376457,0.0002891762603,1.023211807e-05
10,40,44,3561.412371,0.0002907945454,1.005558222e-05
10,40,44,3563.448284,0.0002939150941,9.754010438e-06
10,40,44,3565.484198,0.0002935107872,9.272581971e-06
10,40,44,3567.520112,0.0002905117096,9.641077715e-06
10,40,44,3569.556025,0.000284094329,9.747334137e-06
10,40,44,3571.591939,0.0002762568556,9.338709398e-06
10,40,44,3573.627853,0.0002714024374,9.754882775e-06
10,40,44,3575.663766,0.0002652688492,9.642046861e-06
10,40,44,3577.699680,0.0002552079308,8.589396965e-06
10,40,44,3579.735594,0.0002484947823,8.787213102e-06
10,40,44,3581.771507,0.0002456695271,9.028250688e-06
10,40,44,3583.807421,0.0002385769939,9.930720024e-06
10,40,44,3585.843335,0.0002279198386,1.069137416e-05
10,40,44,3587.879248,0.0002227398918,1.052524085e-05
10,40,44,3589.915162,0.0002246682331,1.031197949e-05
10,40,44,3591.951076,0.0002242960135,1.039010058e-05
10,40,44,3593.986989,0.0002160550166,9.57282691e-06
10,40,44,3596.022903,0.0002053084108,8.256464886e-06
10,40,44,3598.058817,0.000198551299,7.741583474e-06
10,40,44,3600.094730,0.0001989282151,8.695088056e-06
10,40,44,3602.130644,0.0002019148812,9.38566409e-06
10,40,44,3604.166558,0.0001984836712,8.99589104e-06
10,40,44,3606.202471,0.0001900413376,8.036028842e-06
10,40,44,3608.238385,0.0001821058657,7.718281897e-06
10,40,44,3610.274299,0.0001761301012,7.613944214e-06
10,40,44,3612.310212,0.000171833264,7.619727258e-06
10,40,44,3614.346126,0.0001665185799,7.711108367e-06
10,40,44,3616.382040,0.0001609476955,7.493785143e-06
10,40,44,3618.417953,0.0001575019113,7.347638201e-06
10,40,44,3620.453867,0.0001542446691,7.146065028e-06
10,40,44,3622.489781,0.0001507118943,6.890745551e-06
10,40,44,3624.525694,0.0001480147087,6.681542388e-06
10,40,44,3626.561608,0.0001462566861,6.676981306e-06
10,40,44,3628.597522,0.0001468188725,7.72293848e-06
10,40,44,3630.633435,0.0001485613748,8.96842029e-06
10,40,44,3632.669349,0.0001475578272,9.080449165e-06
10,40,44,3634.705263,0.0001441210943,8.144367763e-06
10,40,44,3636.741176,0.000142003053,7.936159354e-06
10,40,44,3638.777090,0.0001428216972,8.881290065e-06
10,40,44,3640.813004,0.0001432225481,8.902815227e-06
10,40,44,3642.848917,0.0001388747463,7.998147713e-06
10,40,44,3644.884831,0.0001329502092,7.828343336e-06
10,40,44,3646.920745,0.000129590845,7.934622044e-06
10,40,44,3648.956658,0.0001256921517,7.684846299e-06
10,40,44,3650.992572,0.000120622876,7.528479546e-06
10,40,44,3653.028486,0.0001168521533,7.013382068e-06
10,40,44,3655.064399,0.0001135772305,6.235217771e-06
10,40,44,3657.100313,0.0001100818433,5.827410118e-06
10,40,44,3659.136227,0.000107341255,5.77946292e-06
10,40,44,3661.172140,0.0001064341144,5.604892794e-06
10,40,44,3663.208054,0.000106219761,5.171902555e-06
10,40,44,3665.243968,0.0001033934898,4.821184474e-06
10,40,44,3667.279881,9.754810436e-05,4.666691947e-06
10,40,44,3669.315795,9.381986023e-05,5.010824848e-06
10,40,44,3671.351709,9.377791005e-05,5.382800628e-06
10,40,44,3673.387622,9.358804893e-05,5.309186316e-06
10,40,44,3675.423536,9.407918342e-05,5.416295489e-06
10,40,44,3677.459450,9.595060255e-05,5.858540647e-06
10,40,44,3679.495363,9.68761916e-05,6.140848909e-06
10,40,44,3681.531277,9.571797625e-05,6.049207668e-06
10,40,44,3683.567191,9.189343996e-05,5.896001216e-06
10,40,44,3685.603104,8.734059861e-05,5.610775186e-06
10,40,44,3687.639018,8.370418217e-05,5.635107649e-06
10,40,44,3689.674932,8.056231019e-05,5.491281675e-06
10,40,44,3691.710845,7.752374612e-05,5.309532143e-06
10,40,44,3693.746759,7.491803422e-05,5.08049736e-06
10,40,44,3695.782673,7.45623178e-05,5.021789625e-06
10,40,44,3697.818586,7.733202327e-05,5.204085608e-06
10,40,44,3699.854500,8.071048449e-05,5.543638201e-06
10,40,44,3701.890414,8.108545473e-05,5.98090279e-06
10,40,44,3703.926327,7.810365621e-05,6.461029712e-06
10,40,44,3705.962241,7.424198269e-05,6.690447936e-06
10,40,44,3707.998155,7.166871249e-05,6.243859993e-06
10,40,44,3710.034068,7.037277392e-05,5.739563127e-06
10,40,44,3712.069982,6.842116449e-05,5.67097693e-06
10,40,44,3714.105896,6.639237961e-05,5.803889739e-06
10,40,44,3716.141809,6.50097069e-05,5.674656e-06
10,40,44,3718.177723,6.297796407e-05,5.214896494e-06
10,40,44,3720.213637,6.078205141e-05,4.759853219e-06
10,40,44,3722.249550,5.955898743e-05,4.480543573e-06
10,40,44,3724.285464,5.887512129e-05,4.518730076e-06
10,40,44,3726.321378,5.737328992e-05,4.215708021e-06
10,40,44,3728.357291,5.546585558e-05,3.882262806e-06
10,40,44,3730.393205,5.436402454e-05,3.802109663e-06
10,40,44,3732.429119,5.352128611e-05,3.998381975e-06
10,40,44,3734.465032,5.309611052e-05,4.292180545e-06
10,40,44,3736.500946,5.349675895e-05,4.536191681e-06
10,40,44,3738.536860,5.372066862e-05,4.589136728e-06
10,40,44,3740.572773,5.309030373e-05,4.374112223e-06
10,40,44,3742.608687,5.225437615e-05,4.280246826e-06
10,40,44,3744.644601,5.195849961e-05,4.446337915e-06
10,40,44,3746.680514,5.138186355e-05,4.692239472e-06
10,40,44,3748.716428,4.955890641e-05,4.756239581e-06
10,40,44,3750.752342,4.834369607e-05,5.039669503e-06
10,40,44,3752.788255,4.875705894e-05,5.676523783e-06
10,40,44,3754.824169,4.855933249e-05,5.342973016e-06
10,40,44,3756.860083,4.700874338e-05,4.650191814e-06
10,40,44,3758.895996,4.490019747e-05,4.232497849e-06
10,40,44,3760.931910,4.271069274e-05,4.003309158e-06
10,40,44,3762.967824,4.173046674e-05,4.026088277e-06
10,40,44,3765.003737,4.224487089e-05,4.507697325e-06
10,40,44,3767.039651,4.215020001e-05,4.815942537e-06
10,40,44,3769.075565,3.969692635e-05,4.0498653e-06
10,40,44,3771.111478,3.682542668e-05,3.447544729e-06
10,40,44,3773.147392,3.609283764e-05,3.460930782e-06
10,40,44,3775.183306,3.605933704e-05,3.989274534e-06
10,40,44,3777.219219,3.463710837e-05,3.658099457e-06
10,40,44,3779.255133,3.254035288e-05,3.133594468e-06
10,40,44,3781.291047,3.175808669e-05,3.196522565e-06
10,40,44,3783.326960,3.322355885e-05,4.95235735e-06
10,40,44,3785.362874,3.50063976e-05,6.958039839e-06
10,40,44,3787.398788,3.436181995e-05,6.38159259e-06
10,40,44,3789.434701,3.213022874e-05,4.235373672e-06
10,40,44,3791.470615,3.11367259e-05,3.563953192e-06
10,40,44,3793.506529,3.17415779e-05,3.907006249e-06
10,40,44,3795.542442,3.152321608e-05,3.761575258e-06
10,40,44,3797.578356,2.990579088e-05,3.49359532e-06
10,40,44,3799.614270,2.888610416e-05,3.583570874e-06
