system,group,O_serial_1based,time_ps,hbond_degree,fourfold_indicator
SiO2,2,111,157.20000000000002,4.0,1.0
SiO2,2,111,157.3,3.0,0.0
SiO2,2,111,157.4,4.0,1.0
SiO2,2,111,157.5,3.0,0.0
SiO2,2,111,157.6,4.0,1.0
SiO2,2,111,157.70000000000002,3.0,0.0
SiO2,2,111,157.8,4.0,1.0
SiO2,2,111,157.9,4.0,1.0
SiO2,2,111,158.0,4.0,1.0
SiO2,2,111,158.1,4.0,1.0
SiO2,2,111,158.20000000000002,4.0,1.0
SiO2,2,111,158.3,4.0,1.0
SiO2,2,111,158.4,4.0,1.0
SiO2,2,111,158.5,4.0,1.0
SiO2,2,111,158.6,4.0,1.0
SiO2,2,111,158.70000000000002,4.0,1.0
SiO2,2,111,158.8,4.0,1.0
SiO2,2,111,158.9,4.0,1.0
SiO2,2,111,159.0,4.0,1.0
SiO2,2,111,159.1,4.0,1.0
SiO2,2,111,159.20000000000002,4.0,1.0
SiO2,2,111,159.3,4.0,1.0
SiO2,2,111,159.4,4.0,1.0
SiO2,2,111,159.5,4.0,1.0
SiO2,2,111,159.6,4.0,1.0
SiO2,2,111,159.70000000000002,4.0,1.0
SiO2,2,111,159.8,4.0,1.0
SiO2,2,111,159.9,4.0,1.0
SiO2,2,111,160.0,3.0,0.0
SiO2,2,111,160.1,3.0,0.0
SiO2,2,111,160.20000000000002,3.0,0.0
SiO2,2,111,160.3,4.0,1.0
SiO2,2,111,160.4,4.0,1.0
SiO2,2,111,160.5,4.0,1.0
SiO2,2,111,160.6,3.0,0.0
SiO2,2,111,160.70000000000002,4.0,1.0
SiO2,2,111,160.8,4.0,1.0
SiO2,2,111,160.9,4.0,1.0
SiO2,2,111,161.0,4.0,1.0
SiO2,2,111,161.1,3.0,0.0
SiO2,2,111,161.20000000000002,4.0,1.0
SiO2,2,111,161.3,3.0,0.0
SiO2,2,111,161.4,4.0,1.0
SiO2,2,111,161.5,4.0,1.0
SiO2,2,111,161.6,4.0,1.0
SiO2,2,111,161.70000000000002,4.0,1.0
SiO2,2,111,161.8,4.0,1.0
SiO2,2,111,161.9,4.0,1.0
SiO2,2,111,162.0,4.0,1.0
SiO2,2,111,162.1,4.0,1.0
SiO2,2,111,162.20000000000002,4.0,1.0
SiO2,2,111,162.3,3.0,0.0
SiO2,2,111,162.4,4.0,1.0
SiO2,2,111,162.5,3.0,0.0
SiO2,2,111,162.6,4.0,1.0
SiO2,2,111,162.70000000000002,4.0,1.0
SiO2,2,111,162.8,4.0,1.0
SiO2,2,111,162.9,4.0,1.0
SiO2,2,111,163.0,3.0,0.0
SiO2,2,111,163.1,4.0,1.0
SiO2,2,111,163.20000000000002,4.0,1.0
SiO2,2,111,163.3,4.0,1.0
SiO2,2,111,163.4,4.0,1.0
SiO2,2,111,163.5,4.0,1.0
SiO2,2,111,163.6,4.0,1.0
SiO2,2,111,163.70000000000002,3.0,0.0
SiO2,2,111,163.8,4.0,1.0
SiO2,2,111,163.9,4.0,1.0
SiO2,2,111,164.0,4.0,1.0
SiO2,2,111,164.1,4.0,1.0
SiO2,2,111,164.20000000000002,4.0,1.0
SiO2,2,111,164.3,4.0,1.0
SiO2,2,111,164.4,4.0,1.0
SiO2,2,111,164.5,4.0,1.0
SiO2,2,111,164.6,3.0,0.0
SiO2,2,111,164.70000000000002,4.0,1.0
SiO2,2,111,164.8,4.0,1.0
SiO2,2,111,164.9,4.0,1.0
SiO2,2,111,165.0,4.0,1.0
SiO2,2,111,165.1,4.0,1.0
SiO2,2,111,165.20000000000002,3.0,0.0
SiO2,2,111,165.3,4.0,1.0
SiO2,2,111,165.4,4.0,1.0
SiO2,2,111,165.5,4.0,1.0
SiO2,2,111,165.6,4.0,1.0
SiO2,2,111,165.70000000000002,4.0,1.0
SiO2,2,111,165.8,4.0,1.0
SiO2,2,111,165.9,4.0,1.0
SiO2,2,111,166.0,4.0,1.0
SiO2,2,111,166.1,4.0,1.0
SiO2,2,111,166.20000000000002,4.0,1.0
SiO2,2,111,166.3,4.0,1.0
SiO2,2,111,166.4,3.0,0.0
SiO2,2,111,166.5,4.0,1.0
SiO2,2,111,166.6,3.0,0.0
SiO2,2,111,166.70000000000002,4.0,1.0
SiO2,2,111,166.8,4.0,1.0
SiO2,2,111,166.9,4.0,1.0
SiO2,2,111,167.0,4.0,1.0
SiO2,2,111,167.1,4.0,1.0
SiO2,2,111,167.20000000000002,4.0,1.0
SiO2,2,111,167.3,4.0,1.0
SiO2,2,111,167.4,3.0,0.0
SiO2,2,111,167.5,4.0,1.0
SiO2,2,111,167.6,4.0,1.0
SiO2,2,111,167.70000000000002,4.0,1.0
SiO2,2,111,167.8,4.0,1.0
SiO2,2,111,167.9,3.0,0.0
SiO2,2,111,168.0,3.0,0.0
SiO2,2,111,168.1,4.0,1.0
SiO2,2,111,168.20000000000002,4.0,1.0
SiO2,2,111,168.3,4.0,1.0
SiO2,2,111,168.4,3.0,0.0
SiO2,2,111,168.5,3.0,0.0
SiO2,2,111,168.6,2.0,0.0
SiO2,2,111,168.70000000000002,3.0,0.0
SiO2,2,111,168.8,4.0,1.0
SiO2,2,111,168.9,3.0,0.0
SiO2,2,111,169.0,4.0,1.0
SiO2,2,111,169.1,3.0,0.0
SiO2,2,111,169.20000000000002,4.0,1.0
SiO2,2,111,169.3,4.0,1.0
SiO2,2,111,169.4,4.0,1.0
SiO2,2,111,169.5,4.0,1.0
SiO2,2,111,169.6,4.0,1.0
SiO2,2,111,169.70000000000002,3.0,0.0
SiO2,2,111,169.8,4.0,1.0
SiO2,2,111,169.9,4.0,1.0
SiO2,2,111,170.0,3.0,0.0
SiO2,2,111,170.1,4.0,1.0
SiO2,2,111,170.20000000000002,4.0,1.0
SiO2,2,111,170.3,3.0,0.0
SiO2,2,111,170.4,4.0,1.0
SiO2,2,111,170.5,4.0,1.0
SiO2,2,111,170.6,3.0,0.0
SiO2,2,111,170.70000000000002,4.0,1.0
SiO2,2,111,170.8,3.0,0.0
SiO2,2,111,170.9,4.0,1.0
SiO2,2,111,171.0,3.0,0.0
SiO2,2,111,171.1,4.0,1.0
SiO2,2,111,171.20000000000002,4.0,1.0
SiO2,2,111,171.3,4.0,1.0
SiO2,2,111,171.4,4.0,1.0
SiO2,2,111,171.5,4.0,1.0
SiO2,2,111,171.6,3.0,0.0
SiO2,2,111,171.70000000000002,4.0,1.0
SiO2,2,111,171.8,4.0,1.0
SiO2,2,111,171.9,4.0,1.0
SiO2,2,111,172.0,4.0,1.0
SiO2,2,111,172.1,4.0,1.0
SiO2,2,111,172.20000000000002,4.0,1.0
SiO2,2,111,172.3,4.0,1.0
SiO2,2,111,172.4,4.0,1.0
SiO2,2,111,172.5,4.0,1.0
SiO2,2,111,172.6,4.0,1.0
SiO2,2,111,172.70000000000002,4.0,1.0
SiO2,2,111,172.8,4.0,1.0
SiO2,2,111,172.9,4.0,1.0
SiO2,2,111,173.0,4.0,1.0
SiO2,2,111,173.1,4.0,1.0
SiO2,2,111,173.20000000000002,4.0,1.0
SiO2,2,111,173.3,4.0,1.0
SiO2,2,111,173.4,4.0,1.0
SiO2,2,111,173.5,4.0,1.0
SiO2,2,111,173.6,4.0,1.0
SiO2,2,111,173.70000000000002,4.0,1.0
SiO2,2,111,173.8,4.0,1.0
SiO2,2,111,173.9,4.0,1.0
SiO2,2,111,174.0,4.0,1.0
SiO2,2,111,174.1,4.0,1.0
SiO2,2,111,174.20000000000002,4.0,1.0
SiO2,2,111,174.3,4.0,1.0
SiO2,2,111,174.4,3.0,0.0
SiO2,2,111,174.5,4.0,1.0
SiO2,2,111,174.6,4.0,1.0
SiO2,2,111,174.70000000000002,3.0,0.0
SiO2,2,111,174.8,4.0,1.0
SiO2,2,111,174.9,4.0,1.0
SiO2,2,111,175.0,4.0,1.0
SiO2,2,111,175.1,4.0,1.0
SiO2,2,111,175.20000000000002,4.0,1.0
SiO2,2,111,175.3,4.0,1.0
SiO2,2,111,175.4,4.0,1.0
SiO2,2,111,175.5,4.0,1.0
SiO2,2,111,175.6,4.0,1.0
SiO2,2,111,175.70000000000002,4.0,1.0
SiO2,2,111,175.8,4.0,1.0
SiO2,2,111,175.9,4.0,1.0
SiO2,2,111,176.0,4.0,1.0
SiO2,2,111,176.1,4.0,1.0
SiO2,2,111,176.20000000000002,4.0,1.0
SiO2,2,111,176.3,4.0,1.0
SiO2,2,111,176.4,4.0,1.0
SiO2,2,111,176.5,4.0,1.0
SiO2,2,111,176.6,4.0,1.0
SiO2,2,111,176.70000000000002,4.0,1.0
SiO2,2,111,176.8,4.0,1.0
SiO2,2,111,176.9,4.0,1.0
SiO2,2,111,177.0,4.0,1.0
SiO2,2,111,177.1,4.0,1.0
SiO2,2,111,177.20000000000002,4.0,1.0
SiO2,2,111,177.3,4.0,1.0
SiO2,2,111,177.4,4.0,1.0
SiO2,2,111,177.5,4.0,1.0
SiO2,2,111,177.6,4.0,1.0
SiO2,2,111,177.70000000000002,4.0,1.0
SiO2,2,111,177.8,4.0,1.0
SiO2,2,111,177.9,4.0,1.0
SiO2,2,111,178.0,4.0,1.0
SiO2,2,111,178.1,4.0,1.0
SiO2,2,111,178.20000000000002,4.0,1.0
SiO2,2,111,178.3,4.0,1.0
SiO2,2,111,178.4,4.0,1.0
SiO2,2,111,178.5,4.0,1.0
SiO2,2,111,178.6,4.0,1.0
SiO2,2,111,178.70000000000002,4.0,1.0
SiO2,2,111,178.8,4.0,1.0
SiO2,2,111,178.9,4.0,1.0
SiO2,2,111,179.0,4.0,1.0
SiO2,2,111,179.1,4.0,1.0
SiO2,2,111,179.20000000000002,4.0,1.0
SiO2,2,111,179.3,4.0,1.0
SiO2,2,111,179.4,4.0,1.0
SiO2,2,111,179.5,4.0,1.0
SiO2,2,111,179.6,4.0,1.0
SiO2,2,111,179.70000000000002,4.0,1.0
SiO2,2,111,179.8,4.0,1.0
SiO2,2,111,179.9,4.0,1.0
SiO2,2,111,180.0,4.0,1.0
SiO2,2,111,180.1,4.0,1.0
SiO2,2,111,180.20000000000002,3.0,0.0
SiO2,2,111,180.3,4.0,1.0
SiO2,2,111,180.4,3.0,0.0
SiO2,2,111,180.5,4.0,1.0
SiO2,2,111,180.6,4.0,1.0
SiO2,2,111,180.70000000000002,4.0,1.0
SiO2,2,111,180.8,4.0,1.0
SiO2,2,111,180.9,4.0,1.0
SiO2,2,111,181.0,4.0,1.0
SiO2,2,111,181.1,4.0,1.0
SiO2,2,111,181.20000000000002,4.0,1.0
SiO2,2,111,181.3,4.0,1.0
SiO2,2,111,181.4,4.0,1.0
SiO2,2,111,181.5,4.0,1.0
SiO2,2,111,181.6,4.0,1.0
SiO2,2,111,181.70000000000002,4.0,1.0
SiO2,2,111,181.8,4.0,1.0
SiO2,2,111,181.9,4.0,1.0
SiO2,2,111,182.0,4.0,1.0
SiO2,2,111,182.1,4.0,1.0
SiO2,2,111,182.20000000000002,4.0,1.0
SiO2,2,111,182.3,4.0,1.0
SiO2,2,111,182.4,4.0,1.0
SiO2,2,111,182.5,4.0,1.0
SiO2,2,111,182.6,4.0,1.0
SiO2,2,111,182.70000000000002,4.0,1.0
SiO2,2,111,182.8,4.0,1.0
SiO2,2,111,182.9,4.0,1.0
SiO2,2,111,183.0,2.0,0.0
SiO2,2,111,183.1,4.0,1.0
SiO2,2,111,183.20000000000002,4.0,1.0
SiO2,2,111,183.3,4.0,1.0
SiO2,2,111,183.4,4.0,1.0
SiO2,2,111,183.5,4.0,1.0
SiO2,2,111,183.6,4.0,1.0
SiO2,2,111,183.70000000000002,4.0,1.0
SiO2,2,111,183.8,4.0,1.0
SiO2,2,111,183.9,4.0,1.0
SiO2,2,111,184.0,4.0,1.0
SiO2,2,111,184.1,4.0,1.0
SiO2,2,111,184.20000000000002,4.0,1.0
SiO2,2,111,184.3,4.0,1.0
SiO2,2,111,184.4,4.0,1.0
SiO2,2,111,184.5,4.0,1.0
SiO2,2,111,184.6,4.0,1.0
SiO2,2,111,184.70000000000002,4.0,1.0
SiO2,2,111,184.8,4.0,1.0
SiO2,2,111,184.9,4.0,1.0
SiO2,2,111,185.0,4.0,1.0
SiO2,2,111,185.1,4.0,1.0
SiO2,2,111,185.20000000000002,4.0,1.0
SiO2,2,111,185.3,4.0,1.0
SiO2,2,111,185.4,4.0,1.0
SiO2,2,111,185.5,4.0,1.0
SiO2,2,111,185.6,4.0,1.0
SiO2,2,111,185.70000000000002,4.0,1.0
SiO2,2,111,185.8,4.0,1.0
SiO2,2,111,185.9,4.0,1.0
SiO2,2,111,186.0,4.0,1.0
SiO2,2,111,186.1,4.0,1.0
SiO2,2,111,186.20000000000002,4.0,1.0
SiO2,2,111,186.3,4.0,1.0
SiO2,2,111,186.4,3.0,0.0
SiO2,2,111,186.5,4.0,1.0
SiO2,2,111,186.6,4.0,1.0
SiO2,2,111,186.70000000000002,4.0,1.0
SiO2,2,111,186.8,4.0,1.0
SiO2,2,111,186.9,4.0,1.0
SiO2,2,111,187.0,4.0,1.0
SiO2,2,111,187.1,4.0,1.0
SiO2,2,111,187.20000000000002,4.0,1.0
SiO2,2,111,187.3,4.0,1.0
SiO2,2,111,187.4,4.0,1.0
SiO2,2,111,187.5,4.0,1.0
SiO2,2,111,187.6,4.0,1.0
SiO2,2,111,187.70000000000002,3.0,0.0
SiO2,2,111,187.8,4.0,1.0
SiO2,2,111,187.9,4.0,1.0
SiO2,2,111,188.0,4.0,1.0
SiO2,2,111,188.1,3.0,0.0
SiO2,2,111,188.20000000000002,3.0,0.0
SiO2,2,111,188.3,4.0,1.0
SiO2,2,111,188.4,4.0,1.0
SiO2,2,111,188.5,4.0,1.0
SiO2,2,111,188.6,4.0,1.0
SiO2,2,111,188.70000000000002,4.0,1.0
SiO2,2,111,188.8,4.0,1.0
SiO2,2,111,188.9,4.0,1.0
SiO2,2,111,189.0,2.0,0.0
SiO2,2,111,189.1,4.0,1.0
SiO2,2,111,189.20000000000002,4.0,1.0
SiO2,2,111,189.3,4.0,1.0
SiO2,2,111,189.4,3.0,0.0
SiO2,2,111,189.5,4.0,1.0
SiO2,2,111,189.6,4.0,1.0
SiO2,2,111,189.70000000000002,4.0,1.0
SiO2,2,111,189.8,4.0,1.0
SiO2,2,111,189.9,4.0,1.0
SiO2,2,111,190.0,4.0,1.0
SiO2,2,111,190.1,4.0,1.0
SiO2,2,111,190.20000000000002,4.0,1.0
SiO2,2,111,190.3,3.0,0.0
SiO2,2,111,190.4,4.0,1.0
SiO2,2,111,190.5,3.0,0.0
SiO2,2,111,190.6,4.0,1.0
SiO2,2,111,190.70000000000002,4.0,1.0
SiO2,2,111,190.8,4.0,1.0
SiO2,2,111,190.9,4.0,1.0
SiO2,2,111,191.0,4.0,1.0
SiO2,2,111,191.1,4.0,1.0
SiO2,2,111,191.20000000000002,4.0,1.0
SiO2,2,111,191.3,4.0,1.0
SiO2,2,111,191.4,4.0,1.0
SiO2,2,111,191.5,4.0,1.0
SiO2,2,111,191.6,4.0,1.0
SiO2,2,111,191.70000000000002,4.0,1.0
SiO2,2,111,191.8,4.0,1.0
SiO2,2,111,191.9,4.0,1.0
SiO2,2,111,192.0,4.0,1.0
SiO2,2,111,192.1,4.0,1.0
SiO2,2,111,192.20000000000002,4.0,1.0
SiO2,2,111,192.3,4.0,1.0
SiO2,2,111,192.4,4.0,1.0
SiO2,2,111,192.5,4.0,1.0
SiO2,2,111,192.6,4.0,1.0
SiO2,2,111,192.70000000000002,4.0,1.0
SiO2,2,111,192.8,4.0,1.0
SiO2,2,111,192.9,4.0,1.0
SiO2,2,111,193.0,4.0,1.0
SiO2,2,111,193.1,4.0,1.0
SiO2,2,111,193.20000000000002,4.0,1.0
SiO2,2,111,193.3,4.0,1.0
SiO2,2,111,193.4,4.0,1.0
SiO2,2,111,193.5,3.0,0.0
SiO2,2,111,193.6,4.0,1.0
SiO2,2,111,193.70000000000002,4.0,1.0
SiO2,2,111,193.8,4.0,1.0
SiO2,2,111,193.9,4.0,1.0
SiO2,2,111,194.0,4.0,1.0
SiO2,2,111,194.1,4.0,1.0
SiO2,2,111,194.20000000000002,4.0,1.0
SiO2,2,111,194.3,4.0,1.0
SiO2,2,111,194.4,4.0,1.0
SiO2,2,111,194.5,4.0,1.0
SiO2,2,111,194.6,4.0,1.0
SiO2,2,111,194.70000000000002,4.0,1.0
SiO2,2,111,194.8,4.0,1.0
SiO2,2,111,194.9,4.0,1.0
SiO2,2,111,195.0,4.0,1.0
SiO2,2,111,195.1,4.0,1.0
SiO2,2,111,195.20000000000002,4.0,1.0
SiO2,2,111,195.3,4.0,1.0
SiO2,2,111,195.4,4.0,1.0
SiO2,2,111,195.5,3.0,0.0
SiO2,2,111,195.6,4.0,1.0
SiO2,2,111,195.70000000000002,4.0,1.0
SiO2,2,111,195.8,4.0,1.0
SiO2,2,111,195.9,4.0,1.0
SiO2,2,111,196.0,4.0,1.0
SiO2,2,111,196.1,4.0,1.0
SiO2,2,111,196.20000000000002,4.0,1.0
SiO2,2,111,196.3,4.0,1.0
SiO2,2,111,196.4,3.0,0.0
SiO2,2,111,196.5,4.0,1.0
SiO2,2,111,196.6,4.0,1.0
SiO2,2,111,196.70000000000002,4.0,1.0
SiO2,2,111,196.8,3.0,0.0
SiO2,2,111,196.9,4.0,1.0
SiO2,2,111,197.0,4.0,1.0
SiO2,2,111,197.1,4.0,1.0
SiO2,2,111,197.20000000000002,3.0,0.0
SiO2,2,111,197.3,3.0,0.0
SiO2,2,111,197.4,3.0,0.0
SiO2,2,111,197.5,4.0,1.0
SiO2,2,111,197.6,4.0,1.0
SiO2,2,111,197.70000000000002,4.0,1.0
SiO2,2,111,197.8,4.0,1.0
SiO2,2,111,197.9,4.0,1.0
SiO2,2,111,198.0,4.0,1.0
SiO2,2,111,198.1,4.0,1.0
SiO2,2,111,198.20000000000002,4.0,1.0
SiO2,2,111,198.3,4.0,1.0
SiO2,2,111,198.4,4.0,1.0
SiO2,2,111,198.5,4.0,1.0
SiO2,2,111,198.6,4.0,1.0
SiO2,2,111,198.70000000000002,4.0,1.0
SiO2,2,111,198.8,4.0,1.0
SiO2,2,111,198.9,4.0,1.0
SiO2,2,111,199.0,4.0,1.0
SiO2,2,111,199.1,3.0,0.0
SiO2,2,111,199.20000000000002,3.0,0.0
SiO2,2,111,199.3,4.0,1.0
SiO2,2,111,199.4,4.0,1.0
SiO2,2,111,199.5,3.0,0.0
SiO2,2,111,199.6,4.0,1.0
SiO2,2,111,199.70000000000002,4.0,1.0
SiO2,2,111,199.8,4.0,1.0
SiO2,2,111,199.9,4.0,1.0
SiO2,2,111,200.0,4.0,1.0
SiO2,2,111,200.1,4.0,1.0
SiO2,2,111,200.20000000000002,4.0,1.0
SiO2,2,111,200.3,4.0,1.0
SiO2,2,111,200.4,4.0,1.0
SiO2,2,111,200.5,4.0,1.0
SiO2,2,111,200.6,4.0,1.0
SiO2,2,111,200.70000000000002,4.0,1.0
SiO2,2,111,200.8,4.0,1.0
SiO2,2,111,200.9,4.0,1.0
SiO2,2,111,201.0,4.0,1.0
SiO2,2,111,201.1,3.0,0.0
SiO2,2,111,201.20000000000002,4.0,1.0
SiO2,2,111,201.3,4.0,1.0
SiO2,2,111,201.4,4.0,1.0
SiO2,2,111,201.5,4.0,1.0
SiO2,2,111,201.6,3.0,0.0
SiO2,2,111,201.70000000000002,4.0,1.0
SiO2,2,111,201.8,4.0,1.0
SiO2,2,111,201.9,4.0,1.0
SiO2,2,111,202.0,4.0,1.0
SiO2,2,111,202.1,4.0,1.0
SiO2,2,111,202.20000000000002,4.0,1.0
SiO2,2,111,202.3,3.0,0.0
SiO2,2,111,202.4,4.0,1.0
SiO2,2,111,202.5,4.0,1.0
SiO2,2,111,202.6,4.0,1.0
SiO2,2,111,202.70000000000002,4.0,1.0
SiO2,2,111,202.8,4.0,1.0
SiO2,2,111,202.9,4.0,1.0
SiO2,2,111,203.0,4.0,1.0
SiO2,2,111,203.1,4.0,1.0
SiO2,2,111,203.20000000000002,4.0,1.0
SiO2,2,111,203.3,4.0,1.0
SiO2,2,111,203.4,4.0,1.0
SiO2,2,111,203.5,3.0,0.0
SiO2,2,111,203.6,4.0,1.0
SiO2,2,111,203.70000000000002,4.0,1.0
SiO2,2,111,203.8,4.0,1.0
SiO2,2,111,203.9,3.0,0.0
SiO2,2,111,204.0,4.0,1.0
SiO2,2,111,204.1,4.0,1.0
SiO2,2,111,204.20000000000002,4.0,1.0
SiO2,2,111,204.3,4.0,1.0
SiO2,2,111,204.4,4.0,1.0
SiO2,2,111,204.5,4.0,1.0
SiO2,2,111,204.6,4.0,1.0
SiO2,2,111,204.70000000000002,4.0,1.0
SiO2,2,111,204.8,4.0,1.0
SiO2,2,111,204.9,4.0,1.0
SiO2,2,111,205.0,4.0,1.0
SiO2,2,111,205.1,4.0,1.0
SiO2,2,111,205.20000000000002,4.0,1.0
SiO2,2,111,205.3,3.0,0.0
SiO2,2,111,205.4,4.0,1.0
SiO2,2,111,205.5,4.0,1.0
SiO2,2,111,205.6,4.0,1.0
SiO2,2,111,205.70000000000002,4.0,1.0
SiO2,2,111,205.8,4.0,1.0
SiO2,2,111,205.9,4.0,1.0
SiO2,2,111,206.0,4.0,1.0
SiO2,2,111,206.1,4.0,1.0
SiO2,2,111,206.20000000000002,4.0,1.0
SiO2,2,111,206.3,4.0,1.0
SiO2,2,111,206.4,4.0,1.0
SiO2,2,111,206.5,4.0,1.0
SiO2,2,111,206.6,4.0,1.0
SiO2,2,111,206.70000000000002,4.0,1.0
SiO2,2,111,206.8,4.0,1.0
SiO2,2,111,206.9,4.0,1.0
SiO2,2,111,207.0,3.0,0.0
SiO2,2,111,207.1,4.0,1.0
SiO2,2,111,207.20000000000002,4.0,1.0
SiO2,2,111,207.3,4.0,1.0
SiO2,2,111,207.4,4.0,1.0
SiO2,2,111,207.5,4.0,1.0
SiO2,2,111,207.6,4.0,1.0
SiO2,2,111,207.70000000000002,4.0,1.0
SiO2,2,111,207.8,4.0,1.0
SiO2,2,111,207.9,4.0,1.0
SiO2,2,111,208.0,4.0,1.0
SiO2,2,111,208.1,4.0,1.0
SiO2,2,111,208.20000000000002,4.0,1.0
SiO2,2,111,208.3,4.0,1.0
SiO2,2,111,208.4,3.0,0.0
SiO2,2,111,208.5,4.0,1.0
SiO2,2,111,208.6,3.0,0.0
SiO2,2,111,208.70000000000002,4.0,1.0
SiO2,2,111,208.8,4.0,1.0
SiO2,2,111,208.9,4.0,1.0
SiO2,2,111,209.0,4.0,1.0
SiO2,2,111,209.1,4.0,1.0
SiO2,2,111,209.20000000000002,4.0,1.0
SiO2,2,111,209.3,4.0,1.0
SiO2,2,111,209.4,4.0,1.0
SiO2,2,111,209.5,4.0,1.0
SiO2,2,111,209.6,4.0,1.0
SiO2,2,111,209.70000000000002,4.0,1.0
SiO2,2,111,209.8,4.0,1.0
SiO2,2,111,209.9,4.0,1.0
SiO2,2,111,210.0,4.0,1.0
SiO2,2,111,210.1,4.0,1.0
SiO2,2,111,210.20000000000002,4.0,1.0
SiO2,2,111,210.3,4.0,1.0
SiO2,2,111,210.4,4.0,1.0
SiO2,2,111,210.5,4.0,1.0
SiO2,2,111,210.6,4.0,1.0
SiO2,2,111,210.70000000000002,4.0,1.0
SiO2,2,111,210.8,4.0,1.0
SiO2,2,111,210.9,4.0,1.0
SiO2,2,111,211.0,4.0,1.0
SiO2,2,111,211.1,4.0,1.0
SiO2,2,111,211.20000000000002,4.0,1.0
SiO2,2,111,211.3,4.0,1.0
SiO2,2,111,211.4,4.0,1.0
SiO2,2,111,211.5,4.0,1.0
SiO2,2,111,211.6,4.0,1.0
SiO2,2,111,211.70000000000002,4.0,1.0
SiO2,2,111,211.8,3.0,0.0
SiO2,2,111,211.9,4.0,1.0
SiO2,2,111,212.0,3.0,0.0
SiO2,2,111,212.1,4.0,1.0
SiO2,2,111,212.20000000000002,4.0,1.0
SiO2,2,111,212.3,3.0,0.0
SiO2,2,111,212.4,4.0,1.0
SiO2,2,111,212.5,4.0,1.0
SiO2,2,111,212.6,4.0,1.0
SiO2,2,111,212.70000000000002,4.0,1.0
SiO2,2,111,212.8,3.0,0.0
SiO2,2,111,212.9,4.0,1.0
SiO2,2,111,213.0,4.0,1.0
SiO2,2,111,213.1,4.0,1.0
SiO2,2,111,213.20000000000002,4.0,1.0
SiO2,2,111,213.3,4.0,1.0
SiO2,2,111,213.4,4.0,1.0
SiO2,2,111,213.5,3.0,0.0
SiO2,2,111,213.6,4.0,1.0
SiO2,2,111,213.70000000000002,4.0,1.0
SiO2,2,111,213.8,4.0,1.0
SiO2,2,111,213.9,4.0,1.0
SiO2,2,111,214.0,4.0,1.0
SiO2,2,111,214.1,3.0,0.0
SiO2,2,111,214.20000000000002,4.0,1.0
SiO2,2,111,214.3,4.0,1.0
SiO2,2,111,214.4,4.0,1.0
SiO2,2,111,214.5,4.0,1.0
SiO2,2,111,214.6,4.0,1.0
SiO2,2,111,214.70000000000002,4.0,1.0
SiO2,2,111,214.8,4.0,1.0
SiO2,2,111,214.9,4.0,1.0
SiO2,2,111,215.0,4.0,1.0
SiO2,2,111,215.1,4.0,1.0
SiO2,2,111,215.20000000000002,4.0,1.0
SiO2,2,111,215.3,4.0,1.0
SiO2,2,111,215.4,3.0,0.0
SiO2,2,111,215.5,4.0,1.0
SiO2,2,111,215.6,4.0,1.0
SiO2,2,111,215.70000000000002,4.0,1.0
SiO2,2,111,215.8,4.0,1.0
SiO2,2,111,215.9,4.0,1.0
SiO2,2,111,216.0,4.0,1.0
SiO2,2,111,216.1,4.0,1.0
SiO2,2,111,216.20000000000002,4.0,1.0
SiO2,2,111,216.3,4.0,1.0
SiO2,2,111,216.4,4.0,1.0
SiO2,2,111,216.5,4.0,1.0
SiO2,2,111,216.6,4.0,1.0
SiO2,2,111,216.70000000000002,4.0,1.0
SiO2,2,111,216.8,4.0,1.0
SiO2,2,111,216.9,4.0,1.0
SiO2,2,111,217.0,4.0,1.0
SiO2,2,111,217.1,4.0,1.0
SiO2,2,111,217.20000000000002,4.0,1.0
SiO2,2,111,217.3,3.0,0.0
SiO2,2,111,217.4,4.0,1.0
SiO2,2,111,217.5,4.0,1.0
SiO2,2,111,217.6,3.0,0.0
SiO2,2,111,217.70000000000002,4.0,1.0
SiO2,2,111,217.8,4.0,1.0
SiO2,2,111,217.9,4.0,1.0
SiO2,2,111,218.0,3.0,0.0
SiO2,2,111,218.1,4.0,1.0
SiO2,2,111,218.20000000000002,4.0,1.0
SiO2,2,111,218.3,3.0,0.0
SiO2,2,111,218.4,3.0,0.0
SiO2,2,111,218.5,4.0,1.0
SiO2,2,111,218.6,4.0,1.0
SiO2,2,111,218.70000000000002,4.0,1.0
SiO2,2,111,218.8,4.0,1.0
SiO2,2,111,218.9,4.0,1.0
SiO2,2,111,219.0,4.0,1.0
SiO2,2,111,219.1,4.0,1.0
SiO2,2,111,219.20000000000002,4.0,1.0
SiO2,2,111,219.3,4.0,1.0
SiO2,2,111,219.4,4.0,1.0
SiO2,2,111,219.5,4.0,1.0
SiO2,2,111,219.6,4.0,1.0
SiO2,2,111,219.70000000000002,3.0,0.0
SiO2,2,111,219.8,4.0,1.0
SiO2,2,111,219.9,3.0,0.0
SiO2,2,111,220.0,3.0,0.0
SiO2,2,111,220.1,4.0,1.0
SiO2,2,111,220.20000000000002,3.0,0.0
SiO2,2,111,220.3,4.0,1.0
SiO2,2,111,220.4,4.0,1.0
SiO2,2,111,220.5,4.0,1.0
SiO2,2,111,220.6,4.0,1.0
SiO2,2,111,220.70000000000002,4.0,1.0
SiO2,2,111,220.8,4.0,1.0
SiO2,2,111,220.9,3.0,0.0
SiO2,2,111,221.0,4.0,1.0
SiO2,2,111,221.1,4.0,1.0
