system,group,O_serial_1based,time_ps,relative_depth,dipole_angle_to_z_degree,hbond_degree,fourfold_indicator
SiO2,1,120,86.4,0.21244049072265625,13.139707053357375,3.0,0.0
SiO2,1,120,86.5,0.21229285285586402,12.37218187097996,4.0,1.0
SiO2,1,120,86.60000000000001,0.20891666412353516,15.384223517068666,4.0,1.0
SiO2,1,120,86.7,0.2136857169015067,26.171764138189214,3.0,0.0
SiO2,1,120,86.8,0.2189856937953404,14.42130963326291,4.0,1.0
SiO2,1,120,86.9,0.21647380647205172,7.743341440493114,4.0,1.0
SiO2,1,120,87.0,0.21513094220842635,12.958962087986036,4.0,1.0
SiO2,1,120,87.10000000000001,0.2216452189854213,3.7388977352538117,4.0,1.0
SiO2,1,120,87.2,0.2165595463344029,15.681467226889325,4.0,1.0
SiO2,1,120,87.3,0.21853097279866537,8.693392538788755,4.0,1.0
SiO2,1,120,87.4,0.21861902872721353,11.098385358567919,4.0,1.0
SiO2,1,120,87.5,0.2138833545503162,10.822419359639191,3.0,0.0
SiO2,1,120,87.60000000000001,0.21371668861025855,15.059660045787716,4.0,1.0
SiO2,1,120,87.7,0.22097142537434897,20.274817324438697,4.0,1.0
SiO2,1,120,87.8,0.22349761781238375,13.05818480576807,4.0,1.0
SiO2,1,120,87.9,0.21486427670433408,9.793540492356062,4.0,1.0
SiO2,1,120,88.0,0.21680477687290736,9.101570043337052,4.0,1.0
SiO2,1,120,88.10000000000001,0.2146904809134347,7.245406643001344,4.0,1.0
SiO2,1,120,88.2,0.21326664515904017,18.23573478639804,4.0,1.0
SiO2,1,120,88.3,0.215404782976423,18.05639430035228,4.0,1.0
SiO2,1,120,88.4,0.21573570796421596,15.485914362910009,3.0,0.0
SiO2,1,120,88.5,0.2217166537330264,15.308011158463064,4.0,1.0
SiO2,1,120,88.60000000000001,0.21521427517845518,12.224145653889368,4.0,1.0
SiO2,1,120,88.7,0.21363094874790736,8.399663656112287,4.0,1.0
SiO2,1,120,88.8,0.2185571307227725,3.815364021736067,4.0,1.0
SiO2,1,120,88.9,0.22418094816662015,12.713441722034814,4.0,1.0
SiO2,1,120,89.0,0.22281192597888766,6.798350286196436,4.0,1.0
SiO2,1,120,89.10000000000001,0.2189071291968936,3.158643111278886,4.0,1.0
SiO2,1,120,89.2,0.20948809669131324,2.69188204987855,4.0,1.0
SiO2,1,120,89.3,0.20076665424165271,19.874911961500548,3.0,0.0
SiO2,1,120,89.4,0.2005023956298828,9.077379821844858,4.0,1.0
SiO2,1,120,89.5,0.20951189313616073,5.193955029584329,4.0,1.0
SiO2,1,120,89.60000000000001,0.22095239730108351,18.273631653789433,3.0,0.0
SiO2,1,120,89.7,0.21859046391078404,7.804792737083227,4.0,1.0
SiO2,1,120,89.8,0.20810953776041666,8.069421599600568,4.0,1.0
SiO2,1,120,89.9,0.20794046492803664,8.394588957658014,4.0,1.0
SiO2,1,120,90.0,0.21234285263788133,5.800457763836738,4.0,1.0
SiO2,1,120,90.10000000000001,0.2171809332711356,11.607887256195019,4.0,1.0
SiO2,1,120,90.2,0.21419525146484375,12.686645633821064,4.0,1.0
SiO2,1,120,90.3,0.21349525451660156,8.101060337034427,4.0,1.0
SiO2,1,120,90.4,0.21062855493454707,6.95505322606267,4.0,1.0
SiO2,1,120,90.5,0.21471668425060453,7.972452302971112,4.0,1.0
SiO2,1,120,90.60000000000001,0.21746426536923363,0.7969671915501043,4.0,1.0
SiO2,1,120,90.7,0.21925476619175502,7.125133905707718,4.0,1.0
SiO2,1,120,90.8,0.2183666683378674,6.097218345835632,4.0,1.0
SiO2,1,120,90.9,0.21212382543654668,11.344130607652751,4.0,1.0
SiO2,1,120,91.0,0.20708570026216053,5.33582820368758,4.0,1.0
SiO2,1,120,91.10000000000001,0.21520001547677176,10.547586083215984,4.0,1.0
SiO2,1,120,91.2,0.21530237652006604,16.528507355872584,4.0,1.0
SiO2,1,120,91.3,0.21481668381463914,16.386529325403888,4.0,1.0
SiO2,1,120,91.4,0.21071429479689824,5.162473191854227,4.0,1.0
SiO2,1,120,91.5,0.21743570055280412,6.842979231847989,4.0,1.0
SiO2,1,120,91.60000000000001,0.2209333238147554,5.246690810210296,4.0,1.0
SiO2,1,120,91.7,0.22128809066045851,5.949792140813258,4.0,1.0
SiO2,1,120,91.8,0.2212309610275995,6.6894104804511665,4.0,1.0
SiO2,1,120,91.9,0.22221665155319942,3.810690788513052,4.0,1.0
SiO2,1,120,92.0,0.21724759964715867,11.458531392986801,4.0,1.0
SiO2,1,120,92.10000000000001,0.21676190694173178,13.792962543827617,4.0,1.0
SiO2,1,120,92.2,0.2165023712884812,7.755852617942337,4.0,1.0
SiO2,1,120,92.3,0.21364761534191312,9.272646672687326,4.0,1.0
SiO2,1,120,92.4,0.21198572431291854,5.105955054936783,4.0,1.0
SiO2,1,120,92.5,0.21448571341378347,23.09730965967366,4.0,1.0
SiO2,1,120,92.60000000000001,0.2105904987880162,13.930816574232932,4.0,1.0
SiO2,1,120,92.7,0.21669047219412668,16.107859917218423,4.0,1.0
SiO2,1,120,92.8,0.21996666136242093,10.319764871974552,4.0,1.0
SiO2,1,120,92.9,0.2127999805268787,12.741746351265046,3.0,0.0
SiO2,1,120,93.0,0.20754523504348027,8.70720950825018,4.0,1.0
SiO2,1,120,93.10000000000001,0.21410238175165086,26.84460172091166,4.0,1.0
SiO2,1,120,93.2,0.2211904979887463,21.024262914199344,3.0,0.0
SiO2,1,120,93.3,0.22337141491117932,23.14151077617426,4.0,1.0
SiO2,1,120,93.4,0.2161738077799479,11.188751001323782,4.0,1.0
SiO2,1,120,93.5,0.21479284195672899,3.565241019165226,4.0,1.0
SiO2,1,120,93.60000000000001,0.22379761650448754,13.507534647849253,4.0,1.0
SiO2,1,120,93.7,0.21653570447649276,10.219234381326114,4.0,1.0
SiO2,1,120,93.8,0.2112738291422526,7.9880479431731235,4.0,1.0
SiO2,1,120,93.9,0.2105404535929362,1.3624308738745037,4.0,1.0
SiO2,1,120,94.0,0.2112761906215123,5.173733226123184,4.0,1.0
SiO2,1,120,94.10000000000001,0.21512381235758463,6.144365116075547,4.0,1.0
SiO2,1,120,94.2,0.21303808121454149,6.538370344328396,4.0,1.0
SiO2,1,120,94.3,0.21136429196312315,14.629056770524501,4.0,1.0
SiO2,1,120,94.4,0.2128285907563709,19.67592170571354,4.0,1.0
SiO2,1,120,94.5,0.2202833266485305,17.384943138757944,4.0,1.0
SiO2,1,120,94.60000000000001,0.22110952649797713,12.95870319668848,4.0,1.0
SiO2,1,120,94.7,0.21844046456473215,15.032586245292434,4.0,1.0
SiO2,1,120,94.8,0.21404525211879186,10.750632231490007,4.0,1.0
SiO2,1,120,94.9,0.2186214356195359,10.302631637137104,4.0,1.0
SiO2,1,120,95.0,0.22055712200346447,16.870572539775313,3.0,0.0
SiO2,1,120,95.10000000000001,0.21860236213320777,8.291571363223921,3.0,0.0
SiO2,1,120,95.2,0.2205547605242048,21.215253939941746,3.0,0.0
SiO2,1,120,95.3,0.21201905750093006,16.555591200474446,4.0,1.0
SiO2,1,120,95.4,0.20541667938232422,8.807832183224823,4.0,1.0
SiO2,1,120,95.5,0.20825476873488652,6.670091899229496,4.0,1.0
SiO2,1,120,95.60000000000001,0.21071906316848027,12.309897545459599,4.0,1.0
SiO2,1,120,95.7,0.222928592136928,18.31285491415331,4.0,1.0
SiO2,1,120,95.8,0.21843333471389043,9.07099194164262,4.0,1.0
SiO2,1,120,95.9,0.21360474541073754,3.885746585904516,4.0,1.0
SiO2,1,120,96.0,0.21625950222923643,10.10544159777236,4.0,1.0
SiO2,1,120,96.10000000000001,0.21649283454531715,9.36330055984155,4.0,1.0
SiO2,1,120,96.2,0.21870476858956472,4.394850582284799,4.0,1.0
SiO2,1,120,96.3,0.2177309308733259,11.849224340108197,4.0,1.0
SiO2,1,120,96.4,0.21468094417027064,21.431926529059606,3.0,0.0
SiO2,1,120,96.5,0.21135475521995908,2.7196617053753562,4.0,1.0
SiO2,1,120,96.60000000000001,0.2105023974464053,3.8308322006510656,4.0,1.0
SiO2,1,120,96.7,0.21832379840669178,26.8157735938963,4.0,1.0
SiO2,1,120,96.8,0.20717380160377138,7.530591550428053,4.0,1.0
SiO2,1,120,96.9,0.21399284544445218,19.423605419420344,4.0,1.0
SiO2,1,120,97.0,0.21897620246523902,13.531171271360467,4.0,1.0
SiO2,1,120,97.10000000000001,0.2202333268665132,18.69706444044285,4.0,1.0
SiO2,1,120,97.2,0.22007142929803758,21.148924187968568,4.0,1.0
SiO2,1,120,97.3,0.21135475521995908,18.459713324133993,4.0,1.0
SiO2,1,120,97.4,0.21886666615804037,3.575112657190207,4.0,1.0
SiO2,1,120,97.5,0.21757144019717262,34.39496671321515,3.0,0.0
SiO2,1,120,97.60000000000001,0.20436427706763857,10.88227643781059,4.0,1.0
SiO2,1,120,97.7,0.20185238974434988,13.387940839242928,4.0,1.0
SiO2,1,120,97.8,0.21327382042294457,12.158034357245445,3.0,0.0
SiO2,1,120,97.9,0.22209762391589938,6.822972405190417,4.0,1.0
SiO2,1,120,98.0,0.21675237019856772,10.352978091795311,4.0,1.0
SiO2,1,120,98.10000000000001,0.21197618756975448,14.115220047447064,4.0,1.0
SiO2,1,120,98.2,0.22383331117175875,8.730549563582928,4.0,1.0
SiO2,1,120,98.3,0.218807129632859,7.759748764328973,4.0,1.0
SiO2,1,120,98.4,0.2065738042195638,1.4632645196382512,4.0,1.0
SiO2,1,120,98.5,0.2009309587024507,8.392319558770524,3.0,0.0
SiO2,1,120,98.60000000000001,0.21332382020496188,12.837147956474903,4.0,1.0
SiO2,1,120,98.7,0.2106309618268694,17.349670545760745,3.0,0.0
SiO2,1,120,98.8,0.2056476048060826,3.0933875558749073,3.0,0.0
SiO2,1,120,98.9,0.20627144404820033,12.912050217059209,4.0,1.0
SiO2,1,120,99.0,0.21517145066034227,16.115612784994887,4.0,1.0
SiO2,1,120,99.10000000000001,0.22061906542096818,22.54909832247034,4.0,1.0
SiO2,1,120,99.2,0.2111095246814546,11.947976732631922,4.0,1.0
SiO2,1,120,99.3,0.20606426965622676,3.404328302077391,4.0,1.0
SiO2,1,120,99.4,0.2132642836797805,11.82138396253363,4.0,1.0
SiO2,1,120,99.5,0.21377381824311756,15.571749915387768,4.0,1.0
SiO2,1,120,99.60000000000001,0.2019595191592262,6.397304392438689,4.0,1.0
SiO2,1,120,99.7,0.20485950651622953,7.9138827298684085,4.0,1.0
SiO2,1,120,99.8,0.21978809719993955,6.606012819824613,4.0,1.0
SiO2,1,120,99.9,0.22111429486955916,14.214207581823532,4.0,1.0
SiO2,1,120,100.0,0.2102904546828497,4.383739539588752,4.0,1.0
SiO2,1,120,100.10000000000001,0.2127595174880255,12.643016008993552,3.0,0.0
SiO2,1,120,100.2,0.21915953499930246,13.246826948473412,4.0,1.0
SiO2,1,120,100.3,0.2198761985415504,12.602399934874295,4.0,1.0
SiO2,1,120,100.4,0.21945235842750185,22.399045614373915,3.0,0.0
SiO2,1,120,100.5,0.2121380851382301,5.4971853326068585,4.0,1.0
SiO2,1,120,100.60000000000001,0.2134380794706799,18.116917880941283,4.0,1.0
SiO2,1,120,100.7,0.21751903352283297,11.81349633029286,4.0,1.0
SiO2,1,120,100.8,0.21475237891787574,10.166723896596565,4.0,1.0
SiO2,1,120,100.9,0.20986665998186385,16.483010699022948,4.0,1.0
SiO2,1,120,101.0,0.21470714750744047,14.041442220456544,4.0,1.0
SiO2,1,120,101.10000000000001,0.21338807968866258,21.21741497202379,4.0,1.0
SiO2,1,120,101.2,0.20811902909051805,23.02831732528919,4.0,1.0
SiO2,1,120,101.3,0.21204285394577754,14.435330828706356,3.0,0.0
SiO2,1,120,101.4,0.21136188507080078,4.736151480188499,4.0,1.0
SiO2,1,120,101.5,0.2114309583391462,4.24768425918366,4.0,1.0
SiO2,1,120,101.60000000000001,0.21753570011683873,17.86636765497055,4.0,1.0
SiO2,1,120,101.7,0.22297382354736328,9.98308011478738,4.0,1.0
SiO2,1,120,101.8,0.22604524521600633,15.01414143660674,4.0,1.0
SiO2,1,120,101.9,0.21970476422991073,5.811024855542747,4.0,1.0
SiO2,1,120,102.0,0.22286192576090494,12.552968339279019,4.0,1.0
SiO2,1,120,102.10000000000001,0.21780477251325334,21.48562232977224,4.0,1.0
SiO2,1,120,102.2,0.21331428346179782,16.98915059348747,4.0,1.0
SiO2,1,120,102.3,0.2105761936732701,21.992530570146034,4.0,1.0
SiO2,1,120,102.4,0.2128309522356306,10.753213363909426,4.0,1.0
SiO2,1,120,102.5,0.21472381410144625,2.7100723155440614,4.0,1.0
SiO2,1,120,102.60000000000001,0.20900712694440568,4.741360149953014,4.0,1.0
SiO2,1,120,102.7,0.20854523068382627,6.497665625023131,4.0,1.0
SiO2,1,120,102.8,0.2146976107642764,7.178076771148496,4.0,1.0
SiO2,1,120,102.9,0.2188571294148763,15.289450558140485,4.0,1.0
SiO2,1,120,103.0,0.2224523907616025,10.96813697748735,4.0,1.0
SiO2,1,120,103.10000000000001,0.21433094569614955,12.3929809144938,4.0,1.0
SiO2,1,120,103.2,0.21052142551967076,17.39395894437462,4.0,1.0
SiO2,1,120,103.3,0.21339525495256698,11.175243911476398,4.0,1.0
SiO2,1,120,103.4,0.22195475442068918,5.21056499739919,4.0,1.0
SiO2,1,120,103.5,0.2173809323992048,14.921172122774722,4.0,1.0
SiO2,1,120,103.60000000000001,0.21251664842878068,10.110598160243587,4.0,1.0
SiO2,1,120,103.7,0.21282618386404856,15.30802409403435,4.0,1.0
SiO2,1,120,103.8,0.2106047584896996,17.744824477524226,4.0,1.0
SiO2,1,120,103.9,0.20917619977678573,19.81795688779252,4.0,1.0
SiO2,1,120,104.0,0.20833333333333334,8.533431198199974,4.0,1.0
SiO2,1,120,104.10000000000001,0.21464524950299943,15.511500417403841,3.0,0.0
SiO2,1,120,104.2,0.2088285627819243,11.116396063655161,2.0,0.0
SiO2,1,120,104.3,0.22117142450241817,8.16190396405624,4.0,1.0
SiO2,1,120,104.4,0.21790713355654762,13.048931190303373,3.0,0.0
SiO2,1,120,104.5,0.21015239897228422,6.9874957458090385,4.0,1.0
SiO2,1,120,104.60000000000001,0.20706903366815477,12.315534726878488,3.0,0.0
SiO2,1,120,104.7,0.21467858269101098,8.214273022407035,4.0,1.0
SiO2,1,120,104.8,0.22194762456984746,33.302970929276775,3.0,0.0
SiO2,1,120,104.9,0.22530237833658853,15.857757478002982,4.0,1.0
SiO2,1,120,105.0,0.214683351062593,11.975033256906515,4.0,1.0
SiO2,1,120,105.10000000000001,0.21736903417678105,12.325441681686081,3.0,0.0
SiO2,1,120,105.2,0.2153904778616769,11.379459713604996,4.0,1.0
SiO2,1,120,105.3,0.2177523658389137,14.827526461783537,4.0,1.0
SiO2,1,120,105.4,0.22164285750616164,3.561834461640243,4.0,1.0
SiO2,1,120,105.5,0.21884046282087052,14.688314088725994,3.0,0.0
SiO2,1,120,105.60000000000001,0.21827379862467447,15.37542878391042,4.0,1.0
SiO2,1,120,105.7,0.21574760618663968,15.806923483007884,4.0,1.0
SiO2,1,120,105.8,0.21419284457252138,8.589793976105874,3.0,0.0
SiO2,1,120,105.9,0.21297859010242282,20.393144554617326,4.0,1.0
SiO2,1,120,106.0,0.20729287465413412,8.998594658975186,4.0,1.0
SiO2,1,120,106.10000000000001,0.21580714271182105,13.260769459099214,4.0,1.0
SiO2,1,120,106.2,0.22929763793945312,20.554001252036436,4.0,1.0
SiO2,1,120,106.3,0.2270095461890811,17.411372107975357,4.0,1.0
SiO2,1,120,106.4,0.21827620551699684,17.024260899369477,4.0,1.0
SiO2,1,120,106.5,0.21676903679257348,9.355383671032483,4.0,1.0
SiO2,1,120,106.60000000000001,0.21326905205136254,8.307919135433634,4.0,1.0
SiO2,1,120,106.7,0.2116118839808873,10.190628996390624,4.0,1.0
SiO2,1,120,106.8,0.2117095220656622,3.5535793000249645,3.0,0.0
SiO2,1,120,106.9,0.21586667923700242,11.717192177491825,4.0,1.0
SiO2,1,120,107.0,0.21570001329694474,9.87055781705841,4.0,1.0
SiO2,1,120,107.10000000000001,0.2099976312546503,5.03100150741812,3.0,0.0
SiO2,1,120,107.2,0.21106665475027903,21.84366942068493,4.0,1.0
SiO2,1,120,107.3,0.2168095452444894,17.99441376788152,4.0,1.0
SiO2,1,120,107.4,0.21860953739711217,20.239574968532796,2.0,0.0
SiO2,1,120,107.5,0.21103572845458984,1.050529663164357,4.0,1.0
SiO2,1,120,107.60000000000001,0.2062381108601888,19.323425209990308,3.0,0.0
SiO2,1,120,107.7,0.21287618364606584,21.109161751946665,4.0,1.0
SiO2,1,120,107.8,0.22560001554943265,7.307959627299975,3.0,0.0
SiO2,1,120,107.9,0.22653811318533762,4.974017580866377,3.0,0.0
SiO2,1,120,108.0,0.21736426580519902,14.241608422525497,4.0,1.0
SiO2,1,120,108.10000000000001,0.21443094526018416,16.762562893356055,4.0,1.0
SiO2,1,120,108.2,0.2136285872686477,12.933154554873383,4.0,1.0
SiO2,1,120,108.3,0.2186714354015532,9.340224361623912,4.0,1.0
SiO2,1,120,108.4,0.21427858443487258,16.045952800239288,4.0,1.0
SiO2,1,120,108.5,0.21910235995338076,23.352871880873156,4.0,1.0
SiO2,1,120,108.60000000000001,0.21820953914097377,14.699327325312648,4.0,1.0
SiO2,1,120,108.7,0.2146904809134347,2.367694035611917,4.0,1.0
SiO2,1,120,108.8,0.21912620181129092,7.33299275695348,4.0,1.0
SiO2,1,120,108.9,0.21117855253673734,10.334471651363382,4.0,1.0
SiO2,1,120,109.0,0.20884046100434803,6.006127850377851,4.0,1.0
SiO2,1,120,109.10000000000001,0.20982142857142858,13.317315382771312,4.0,1.0
SiO2,1,120,109.2,0.21394525255475724,5.561231753727517,4.0,1.0
SiO2,1,120,109.3,0.21673570360456193,2.920942953944897,4.0,1.0
SiO2,1,120,109.4,0.21481427692231678,14.058716752042763,4.0,1.0
SiO2,1,120,109.5,0.21282618386404856,10.228296766545682,4.0,1.0
SiO2,1,120,109.60000000000001,0.2234785897391183,15.154438152790807,3.0,0.0
SiO2,1,120,109.7,0.21994999476841517,3.4575700520521395,4.0,1.0
SiO2,1,120,109.8,0.21424761272612072,19.443590108196897,3.0,0.0
SiO2,1,120,109.9,0.22564284006754556,10.847363174682004,4.0,1.0
SiO2,1,120,110.0,0.21318331218901135,26.429307192975717,4.0,1.0
SiO2,1,120,110.10000000000001,0.20659047081356957,29.318337784211142,3.0,0.0
SiO2,1,120,110.2,0.20846430460611978,14.092810865581095,4.0,1.0
SiO2,1,120,110.3,0.21335474650065103,7.356821112420781,4.0,1.0
SiO2,1,120,110.4,0.2206333251226516,17.60371235585721,4.0,1.0
SiO2,1,120,110.5,0.219028563726516,18.130772710538192,4.0,1.0
SiO2,1,120,110.60000000000001,0.21660237085251582,7.472545578389571,3.0,0.0
SiO2,1,120,110.7,0.21385951269240605,21.65084537185015,4.0,1.0
SiO2,1,120,110.8,0.2180952344621931,17.37013550343766,4.0,1.0
SiO2,1,120,110.9,0.21588811420259021,20.483285419561927,4.0,1.0
SiO2,1,120,111.0,0.20976429893856957,7.128161886919706,3.0,0.0
SiO2,1,120,111.10000000000001,0.2099690664382208,15.504296525417248,4.0,1.0
SiO2,1,120,111.2,0.21500001634870256,8.905496257308547,4.0,1.0
SiO2,1,120,111.3,0.21596904028029668,17.31678377561273,4.0,1.0
SiO2,1,120,111.4,0.20927143096923828,3.0383465192115287,4.0,1.0
SiO2,1,120,111.5,0.21315238589332217,1.8476913993079724,4.0,1.0
SiO2,1,120,111.60000000000001,0.215576171875,13.81689226726194,4.0,1.0
SiO2,1,120,111.7,0.22347618284679593,8.672829960199937,4.0,1.0
SiO2,1,120,111.8,0.21677857353573754,13.971003245245146,4.0,1.0
SiO2,1,120,111.9,0.20663334074474515,4.470980365393786,4.0,1.0
SiO2,1,120,112.0,0.21489524841308594,12.87381730199717,4.0,1.0
SiO2,1,120,112.10000000000001,0.22515001751127697,7.814770258095323,4.0,1.0
SiO2,1,120,112.2,0.21385951269240605,5.561372712142712,4.0,1.0
SiO2,1,120,112.3,0.2098476319085984,5.210602601722852,4.0,1.0
SiO2,1,120,112.4,0.21507858094714938,8.391172929733797,4.0,1.0
SiO2,1,120,112.5,0.21830953870500838,8.276449002775285,4.0,1.0
SiO2,1,120,112.60000000000001,0.21680713835216703,13.1838914780185,4.0,1.0
SiO2,1,120,112.7,0.2207761946178618,14.92739121480332,4.0,1.0
SiO2,1,120,112.8,0.21775477273123606,26.145798092837854,4.0,1.0
SiO2,1,120,112.9,0.217802365620931,12.733583733276769,4.0,1.0
SiO2,1,120,113.0,0.21688334147135416,8.897661325762938,4.0,1.0
SiO2,1,120,113.10000000000001,0.22088096255347842,2.7249107209209917,4.0,1.0
SiO2,1,120,113.2,0.2143214089529855,9.467823887140574,4.0,1.0
SiO2,1,120,113.3,0.2004547573271252,13.583486348719177,4.0,1.0
SiO2,1,120,113.4,0.211845216296968,19.750690270059398,4.0,1.0
SiO2,1,120,113.5,0.22048096429734004,12.4672804271585,4.0,1.0
SiO2,1,120,113.60000000000001,0.21519760858444942,3.638680211363912,4.0,1.0
SiO2,1,120,113.7,0.21517381213960193,10.248778110802135,4.0,1.0
SiO2,1,120,113.8,0.21421427953810918,3.5331342073727505,4.0,1.0
SiO2,1,120,113.9,0.22294762021019346,16.14474587226628,4.0,1.0
SiO2,1,120,114.0,0.2207190649850028,16.63619193831989,3.0,0.0
SiO2,1,120,114.10000000000001,0.21619524274553573,9.733952625793751,4.0,1.0
SiO2,1,120,114.2,0.21912143343970888,11.693137184661541,4.0,1.0
SiO2,1,120,114.3,0.21580001286097936,2.605116296922647,4.0,1.0
SiO2,1,120,114.4,0.21468571254185267,9.029372369477107,4.0,1.0
SiO2,1,120,114.5,0.21786667051769437,4.268428157126206,4.0,1.0
SiO2,1,120,114.60000000000001,0.2216952187674386,20.607084656407164,3.0,0.0
SiO2,1,120,114.7,0.21311428433372862,12.192152934529913,4.0,1.0
SiO2,1,120,114.8,0.21424761272612072,20.777660497789306,4.0,1.0
SiO2,1,120,114.9,0.22098096211751303,11.478386947251954,4.0,1.0
SiO2,1,120,115.0,0.22079522269112722,15.703399222423487,2.0,0.0
SiO2,1,120,115.10000000000001,0.21505950746082125,19.912016378634508,4.0,1.0
SiO2,1,120,115.2,0.2159190404982794,10.202088385573283,3.0,0.0
SiO2,1,120,115.3,0.21747144063313803,23.05142367951509,4.0,1.0
SiO2,1,120,115.4,0.21820236387706937,3.2840797828291297,3.0,0.0
SiO2,1,120,115.5,0.21441668555850074,9.86382188918766,4.0,1.0
SiO2,1,120,115.60000000000001,0.21403094700404576,18.171454666248753,4.0,1.0
SiO2,1,120,115.7,0.20964286440894717,11.508808710258561,3.0,0.0
SiO2,1,120,115.8,0.20843097141810826,9.777063487128041,3.0,0.0
SiO2,1,120,115.9,0.21315474737258183,15.105608166753761,4.0,1.0
SiO2,1,120,116.0,0.21330951509021578,9.757577122671254,4.0,1.0
SiO2,1,120,116.10000000000001,0.2166952405657087,12.073408241941546,4.0,1.0
SiO2,1,120,116.2,0.21345238458542598,9.911036930735644,4.0,1.0
SiO2,1,120,116.3,0.21275715600876582,12.684841696111013,4.0,1.0
SiO2,1,120,116.4,0.21178331829252697,7.026520361709192,4.0,1.0
SiO2,1,120,116.5,0.21333807990664527,15.26644580806958,4.0,1.0
SiO2,1,120,116.60000000000001,0.2120523906889416,7.955716032118736,4.0,1.0
SiO2,1,120,116.7,0.21669287908644902,10.631008565880514,4.0,1.0
SiO2,1,120,116.8,0.21810713268461682,23.509239001448908,4.0,1.0
SiO2,1,120,116.9,0.21059999011811756,18.719679029851278,4.0,1.0
SiO2,1,120,117.0,0.22096429552350724,18.908753245010253,4.0,1.0
SiO2,1,120,117.10000000000001,0.2271952402024042,29.47489502502782,4.0,1.0
SiO2,1,120,117.2,0.2147476105462937,19.22106252537457,4.0,1.0
SiO2,1,120,117.3,0.21154762449718656,5.3293240807243345,4.0,1.0
SiO2,1,120,117.4,0.2081571306501116,16.400734946152767,4.0,1.0
SiO2,1,120,117.5,0.21242859250023252,25.382919200384855,4.0,1.0
SiO2,1,120,117.60000000000001,0.22290715717134021,22.49717513921654,4.0,1.0
SiO2,1,120,117.7,0.2166952405657087,3.0861646205178106,4.0,1.0
SiO2,1,120,117.8,0.21717621031261625,2.689626914387036,4.0,1.0
SiO2,1,120,117.9,0.21561668032691592,9.43713098667666,4.0,1.0
SiO2,1,120,118.0,0.21965712592715309,8.83248764797666,4.0,1.0
SiO2,1,120,118.10000000000001,0.2151333491007487,11.109627704446737,4.0,1.0
SiO2,1,120,118.2,0.21141665322440012,19.701800068427932,4.0,1.0
SiO2,1,120,118.3,0.2169238045102074,12.694496045105922,4.0,1.0
SiO2,1,120,118.4,0.2187428701491583,16.754520800399064,4.0,1.0
SiO2,1,120,118.5,0.21481427692231678,11.975872659457709,4.0,1.0
SiO2,1,120,118.60000000000001,0.20510001409621464,11.596476167815839,4.0,1.0
SiO2,1,120,118.7,0.20701190403529576,2.2207012592906015,4.0,1.0
SiO2,1,120,118.8,0.22363331204368955,18.401220424984512,4.0,1.0
SiO2,1,120,118.9,0.21969522748674666,5.738765761501635,4.0,1.0
SiO2,1,120,119.0,0.2105118887765067,10.721171260579997,4.0,1.0
SiO2,1,120,119.10000000000001,0.2121142886933826,18.632204714272696,4.0,1.0
SiO2,1,120,119.2,0.21385238284156435,8.16007558760065,4.0,1.0
SiO2,1,120,119.3,0.21255474998837426,18.52371522356801,4.0,1.0
SiO2,1,120,119.4,0.21845476967947824,9.758685334963639,4.0,1.0
SiO2,1,120,119.5,0.22189998626708984,6.68128466326463,4.0,1.0
SiO2,1,120,119.60000000000001,0.2161166781470889,27.732676213793116,3.0,0.0
SiO2,1,120,119.7,0.2155476070585705,4.309844193551721,4.0,1.0
SiO2,1,120,119.8,0.21689287821451822,12.02388545209618,4.0,1.0
SiO2,1,120,119.9,0.21855236235119047,32.776177602925216,4.0,1.0
SiO2,1,120,120.0,0.2186714354015532,16.404205880216402,3.0,0.0
SiO2,1,120,120.10000000000001,0.2136500222342355,20.721443316369523,4.0,1.0
SiO2,1,120,120.2,0.2110595248994373,12.140834109972133,4.0,1.0
SiO2,1,120,120.3,0.2154690424601237,12.650861864355415,4.0,1.0
SiO2,1,120,120.4,0.20692620958600724,15.27103649832101,4.0,1.0
SiO2,1,120,120.5,0.20954999469575428,2.9697270246721437,3.0,0.0
SiO2,1,120,120.60000000000001,0.2178881054832822,25.660555649444063,4.0,1.0
SiO2,1,120,120.7,0.22233331771123976,6.4186931662715985,4.0,1.0
SiO2,1,120,120.8,0.22611427307128906,15.591049900318447,3.0,0.0
SiO2,1,120,120.9,0.21692144303094774,9.21439288978072,4.0,1.0
SiO2,1,120,121.0,0.20914522806803384,6.1189149230148745,4.0,1.0
SiO2,1,120,121.10000000000001,0.19940240042550222,16.911111832591157,4.0,1.0
SiO2,1,120,121.2,0.20818333398728145,12.915121767919947,4.0,1.0
SiO2,1,120,121.3,0.22135475703648158,4.346543062230841,4.0,1.0
SiO2,1,120,121.4,0.21682380494617282,8.116845860119827,4.0,1.0
SiO2,1,120,121.5,0.2124309539794922,19.481206683208157,4.0,1.0
SiO2,1,120,121.60000000000001,0.22567381177629744,12.32160146690396,4.0,1.0
SiO2,1,120,121.7,0.22223572503952754,8.896027266654933,4.0,1.0
SiO2,1,120,121.8,0.20997378939674013,14.520909589668639,4.0,1.0
SiO2,1,120,121.9,0.2089856919788179,9.208675461639345,4.0,1.0
SiO2,1,120,122.0,0.21660000937325613,3.2301031609496365,4.0,1.0
SiO2,1,120,122.10000000000001,0.21601191021147229,8.26450714334831,4.0,1.0
SiO2,1,120,122.2,0.210669063386463,4.033520187648051,4.0,1.0
